start	end	text
0	10120	Se eu pegar essa ilha e esse helicóptero, e aí tudo faz sentido, porque aqui tem um zumbi e ali não tinha, e agora...
10120	15000	É isso! É isso! Eu sabia! Eu sabia! O Guaixaverso existe!
15120	15960	Como assim?
16180	18000	Você entendeu a referência do último episódio?
18260	18980	Olha só, faz tudo!
18980	20020	Não, o Guaixa sabe o que faz!
20020	20960	Espera, o que é o Guaixaverso?
21000	22980	Era só uma questão de tempo.
23080	23460	Todos vão conhecer o Guaixaverso!
23460	24520	O Guaixaverso sempre existiu!
24520	27140	Eu quero entender o Guaixaverso!
27220	28560	Alguém me explica o que é o Guaixaverso?
28560	32020	É, pessoal, não existe o Guaixaverso.
32080	33720	Eu acredito no Guaixaverso!
33760	36560	Mas, supondo que ele exista...
37880	41520	Guaixaverso, onde o que não existe é debatido.
45060	46880	Meu Deus do céu!
46900	48540	Ah, que foi a Dani que matou!
48880	52480	O que está acontecendo? O que está acontecendo?
53300	58480	A gente tá achando... Não me fale nada, mas a gente tá suspeitando muito da Dani Araguari.
58560	59540	Agora, meu Deus!
60320	62920	Uai, como não? O dinheiro fica todo com ela?
63560	65940	Porque ela poderia incriminar o irmão facilmente.
66860	67300	Facilmente!
68320	68760	Facilmente!
69240	70580	Porque Dani tá suspeita.
70580	72080	Não, foi a Dani! Foi a Dani que matou!
72520	73060	Com certeza!
74320	76720	Não, eu tava falando pro Felipe...
76720	78220	Eu tava falando pro Felipe, assim...
78220	80860	Qual que é a minha pulga atrás da orelha?
81560	84380	A minha pulga atrás da orelha é que...
84380	86920	Nunca é...
86920	88540	Nesses livros de Agatha Christie,
88560	89480	Nunca é...
89480	90640	Quem a gente acha que é.
95120	96480	Olá, eu sou o Marcelo Guaxinim,
96560	98440	narrador, produtor, idealizador, podcast
98440	100080	do Realidade de Palavras do Guaxinim e
100080	102420	cúmplice do episódio passado.
103160	104380	Pra quem não sabe, o Guaixaverso é o nosso
104380	106500	antigo escudo do mestre. Aqui, vamos ler
106500	108500	os comentários e discutir as teorias do último
108500	110400	episódio, que no caso foi morte
110400	112700	na estação de esqui. Como se trata de um episódio
112700	114440	que saiu extra, e que
114440	116040	esse Guaixaverso também tá saindo extra,
116480	118460	esse Guaixaverso tá um pouco diferente. Eu não vou
118460	120500	ler o nome dos novos padrinhos, eu não vou
120500	122360	falar um monte de coisa que eu costumo falar nos episódios
122360	124720	normais, e ele foi gravado
124720	126120	com a presença do Ramon,
126400	128460	que já gravou alguns episódios aqui do RPG Guaixa,
128560	130880	né? Mas nessa aventura ele fez um dos NPCs,
131020	132660	e foi uma das pessoas, junto com a Debbie,
132780	134520	que organizou o CSI Cast,
134520	136560	que acabou culminando nesse episódio
136560	138840	extra. Quero pedir pra vocês
138840	140320	seguirem a gente nas redes sociais,
140400	142220	arroba marceloguaxinim, arroba rpguaixa,
142740	144460	tanto no Twitter quanto no Instagram. Considerem
144460	146340	se tornar apoiador, esse episódio, gente,
146540	148340	saiu extra pros padrinhos,
148460	150320	um mês antes de vocês ouvirem,
150440	152500	um mês antes de sair no feed, e o
152500	154400	padrinho que acertou quem era o assassino
154400	156500	vai jogar uma aventura do RPG Guaixa
156500	158300	mais pra frente. Então seja
158300	160420	nosso padrinho, faça parte dos nossos grupos do Telegram,
160600	162840	faça parte dessa comunidade maravilhosa,
162840	165200	ou simplesmente ajude esse projeto
165200	166780	a lançar cada vez mais episódios.
166900	168660	Esse episódio extra, por exemplo, que saiu,
168860	170840	embora ele faça parte da semana de
170840	172780	aniversário do PSI Cast, ele faça parte
172780	174500	do CSI Cast, obviamente
174500	176840	ele foi todo pago com o dinheiro
176840	178440	dos padrinhos, então obrigado aos padrinhos.
178460	180400	Os padrinhos que me possibilitaram pagaram o editor.
180840	183100	Esse episódio, como ele é um guaxa
183100	184520	verso do episódio que foi gravado antes,
184700	186680	ele não faz parte, ele não é um
186680	187980	dos três episódios
187980	190380	apoiados pela Promobit, porque ela
190380	192480	entrou depois, né? Mas eu queria lembrar a vocês
192480	194140	que estamos com parceria com o Promobit,
194320	196160	e que você deveria baixar em
196160	198380	rpguaixa.promobit.com.br
198380	200400	o aplicativo do Promobit e começar a
200400	202580	economizar. Mas sem mais delongas,
202720	204360	escute agora o que a gente gravou
204360	206420	na live lá no canal, na Twitch.
206420	208420	Então pessoal, como vocês viram,
208520	210480	tivemos um rpguaixa
210480	212400	especialmente, a gente teve muita coisa especial
212400	214640	a semana do CSI Cast
214640	216500	eu achava que era
216500	218360	a ideia da Debbie, mas descobri que era a ideia do
218360	220320	Ramon também. Então Ramon, como é que surgiu
220320	221520	essa ideia? Conta pra gente.
222660	223980	Boa noite pra todo mundo.
224640	226180	Bom, lá no grupo
226180	228100	do PSI Cast, a gente tem
228100	230000	uma série de divisões entre
230000	232440	as pessoas, de acordo com a área
232440	234440	de conhecimento, e um dos
234440	236220	grupos que a gente tem
236220	238440	é o grupo de biologia, e que
238460	240280	é a área química, e áreas
240280	242280	correlatas. E dentro desse grupo
242280	244640	de WhatsApp dos nossos redatores
