start	end	text
0	10120	Se eu pegar essa ilha e esse helicóptero, e aí tudo faz sentido, porque aqui tem um zumbi e ali não tinha, e agora...
10120	15000	É isso! É isso! Eu sabia! Eu sabia! O Guaxaverso existe!
15120	15960	Como assim?
16180	18000	Você entendeu a referência do último episódio?
18260	18980	Olha só, faz tudo!
18980	20020	Não, o Guaxaverso sabe o que faz!
20020	20960	Espera, o que é o Guaxaverso?
21000	22980	Era só uma questão de tempo.
23080	24000	Todos vão conhecer o Guaxaverso!
24000	24520	O Guaxaverso sempre existiu!
24520	25460	Até o nosso final!
25460	27140	Eu quero entender o Guaxaverso!
27220	28560	Alguém me explica o que é o Guaxaverso?
28560	32020	É, pessoal, não existe o Guaxaverso.
32080	33740	Eu acredito no Guaxaverso!
33760	36560	Mas supondo que ele exista...
37880	41540	Guaxaverso, onde o que não existe é debatido.
44920	49740	Não sabe? Ah, a Agatha Sofia! Nossa Deus, que a gente puxa tanto saco!
50160	54060	Não sabe o que é Rodriguinho dos Travessos! Não sabe o que é Travesso!
57060	58540	Olá, eu sou Marcelo Bastidinho, narrador.
58560	60940	Produtor, idealizador, podcast do Realidade Paralelo do Guaxinim.
61260	63580	E... 2024? Cansei.
64000	65800	Pra quem não sabe, o Guaxaverso é o escudo do mestre.
65880	68560	E aqui vamos ler os comentários discutidos nas teorias do último episódio.
69040	70400	Que, no caso, foi...
70400	73060	A Loucura e o Tesouro, de Florian Seip.
73240	74940	Escreve-se Hebe, gente, mas se lê Seip.
75240	76420	Eu acho. Ou eu escrevi errado.
76780	78760	RPG Guaxa 154.
79020	81280	Temos aqui ele, que talvez você já deva ter ouvido.
81320	83800	Eu cortei toda a bobagem que eu falei no começo, que estava meio triste.
84340	85060	Caio Lourenço.
85480	88020	Olá, olá, pessoal. Olá, Guaxa.
88020	88400	É um...
88560	91040	É um prazer inenarrável estar aqui hoje.
91860	92260	E...
92260	95520	Aparecendo aí, mais uma vez, no feed de todo mundo.
95900	97320	Dois episódios no ano tá bom, né?
97800	98020	Tá.
98560	99640	Mais do que eu sonhava.
99860	101900	Eu achei que eu ia ficar só com um, então...
101900	103320	O que vier a partir de agora é louco.
103540	105280	Na verdade, tu tem um vale-aventura.
105660	109400	Se tu não cair numa mesa com um dos jogadores de microfone ruim,
109920	112060	tu sai mais uma vez no feed esse ano ainda.
112520	114060	Já vou. Já vou mirar no...
114660	115640	No pessoal que já gravou.
115720	117060	Tem o Trota, tem a Ágata...
117660	118100	Isso.
118560	120140	Vamos apostar no certo, né?
120420	122180	Mas, Caio, como é que as pessoas te acham nas redes sociais?
122780	125440	As pessoas me acham como Caio Lourenço,
125880	130200	mas eu acho que mais fácil elas me acharem na taberna mesmo.
130660	133460	Provavelmente no grupo ali que a gente comenta sobre animes,
133640	135060	no grupo que comenta sobre jogos,
135460	137960	ou jogando também no Discord da taberna.
138440	142000	Acho que é o local na internet que eu tô mais presente, assim, ultimamente.
142360	144780	E uma coisa que é muito legal da taberna, que eu não...
144780	146480	Assim, por exemplo, o grupo da Caquita, assim,
146480	147800	eu tô falando de BBB.
147880	148320	Isso é bem...
148320	150380	É assim, é bem emblemático.
150520	152380	Mas em outros grupos, que eu noto,
152760	154460	que só tem um grande grupo,
155020	156960	porra, tem gente que traz o assunto BBB,
157280	158220	que é um memezinho,
158360	159620	aí outra pessoa reclama,
160140	161360	tem o pessoal do livro,
161460	162380	tem o pessoal que é chato,
162460	163200	essas coisas todas.
163560	165740	Uma coisa que é maravilhosa que a gente faz,
166140	167800	a gente, além do grupo principal,
168340	169880	a gente tem subgrupos.
170160	172640	Então a gente não tá discutindo BBB,
172980	173960	ou sei lá, anime,
173960	176960	ninguém tá falando lá de quem morreu no Jujutsu,
178320	181020	ninguém tá falando, sei lá, dos spoilers da abertura de One Piece,
181320	184400	ninguém tá falando de spoilers dos episódios
184600	186360	no grupo principal.
186560	190760	Existem grupos pra isso, tem um grupo só do BBB, inclusive,
190960	192360	tem um bolão lá,
192560	195440	as pessoas apostaram, ah, quem vai ser o líder, quem vai ser não sei o quê,
195640	197600	e quem fizer a maior pontuação
197800	199520	vai ganhar um Vale Aventura, ou seja,
199720	201880	vai jogar uma aventura narrada por mim,
202080	204920	a gente volta e meia faz atividades do tipo
205120	208120	essa aventura pode ou não ir pro feed, né?
208120	210720	Porque nem todo mundo tem um microfone muito bom,
210920	214120	é uma pena, mas fica o aviso, né?
214320	216920	Óbvio, não seja padrinho pra ganhar um Vale Aventura,
217120	221120	porque ele é bem difícil, nem todo mundo é o Caio Lourenço, mas...
221320	225520	Eu tenho amigos na alta cúpula do RPG Watch.
225720	226920	Isso, isso.
227120	229520	Não adianta nem puxar, assim, fazer amizade comigo, gente,
229720	232120	porque eu sou uma pessoa muito péssima e ausente.
232320	234920	Faça amizade com outras pessoas, com pessoas-chave,
235120	237920	é isso que você tem que fazer, porque eu sou uma péssima pessoa.
238120	241320	Mas quem são boas pessoas é o pessoal que é padrinho,
241520	243920	e você pode apoiar pelo apoia.se,
244120	247320	apoia.se barra RPG Watch, né?
247520	251120	Pela Aurelo e pelo Padrim.
251320	253720	PicPay não existe mais, ainda dá,
253920	256320	acho que até o dia 15 ainda vai dar pra tirar e assinar.
256520	259720	Não faça isso, ele está morrendo, tá?
259920	263320	Então não assine mais pelo PicPay, é óbvio.
263520	267320	Algumas pessoas mandam pics pra minha arroba no PicPay,
267320	268720	isso vai continuar existindo.
268920	272720	Eles, como um banco, entre muitas aspas, vão continuar existindo.
272920	275920	A assinatura recorrente acabou.
276120	279120	Tem todo um boato que vai vir aí o PIX recorrente,
279320	283120	tu vai programar o teu PIX e todo mês vem o PIX, etc e tal.
283320	286920	Isso vai ser maravilhoso, vai matar tudo esses negócios de apoio,
287120	291520	mas, por enquanto ainda, está tudo no campo das ideias.
291720	293520	Quando funcionar, a gente dá um jeito.
293720	296520	E, óbvio, você pode mandar um PIX pra rpgwatch.gmail.com,
297320	299320	mandar um e-mail pra esse mesmo e-mail,
299520	302320	rpgwatch.gmail.com, com o comprovante dizendo
302520	305720	ó, mandei aqui 10 pila, quero entrar no grupo,
305920	307120	que é o mínimo, né, gente?
307320	314320	Ou um casal muito famoso da taberna me mandou hoje 240 reais,
314520	316520	que são duas pessoas por um ano.
316720	319520	Então, você pode fazer essas loucuras? Pode.
319720	321320	Maravilhoso, inclusive.
321520	322720	Porra, maravilhoso.
322920	326520	Você te falta nos outros meses? Vou, mas agora eu vou estar feliz.
326520	330320	Eu, inclusive, assinava no PicPay, mudei pro Apoia-se
330520	332520	e esqueci de cancelar minha assinatura no PicPay,
332720	335520	então, esse mês, eu colaborei duas vezes.
335720	338120	Tá ótimo, porque eu tô em dois rpgwatch ainda.
338320	339120	É verdade.
339320	343120	Eu, normalmente, ia dizer, cara, só entrar em contato que eu devolvo um sem problema,
343320	346120	mas eu acho que o tour eu tenho, eu posso cobrar...
346320	348520	Bandeira dois nesse janeiro.
348720	350920	É, não, tá no lucro.
351120	353520	É, literalmente, tô no lucro.
353720	356320	Segue as redes sociais, arroba o Marcelo Gostininha, arroba rpgwatch,
356320	357720	tanto no Twitter quanto no Instagram,
357920	361920	quanto nessas outras redes que surgiram pra matar o X e ainda não conseguiram.
362120	365120	A Twitch, eu, realmente, não estou fazendo.
365320	367520	Hoje era um dia, porra, eu tô suando.
367720	370720	Eu trabalho, eu trabalhei numa sala com ar-condicionado, então, porra, obrigado.
370920	372920	Obrigado, senhor, que inventou ar-condicionado.
373120	375720	Mas, assim, seis horas, a hora que eu...
375920	381920	Assim, vou embora, eu abri a porta, o calor era uma parede do lado de fora.
382120	383120	Sabe quando tu...
383320	386120	Eu me senti atravessando um...
386520	387920	A realidade, sabe?
388120	392720	Existia uma película de calor que não fazia sentido.
392920	394920	É, porra, foi absurdo.
395120	396520	Não teve uma transição, não.
396720	400320	Foi abrir a porta e tinha um bloco de calor pra eu atravessar.
400520	402520	Então, porra, foi um dia muito quente.
402720	404920	Hoje não daria pra fazer live, né?
405120	410920	Eu não tenho ar-condicionado aqui na sala e ventilador acaba atrapalhando o microfone e tal.
411120	415720	Apoia a gente, segue a gente nas redes sociais e vamos pro episódio.
415920	418520	Mais antigos, espero que não tenha muitos.
418720	419920	Já tá mais antigos aqui.
420120	422720	O primeiro comentário é do Jorge Marques Santos Silva, que coloca...
422920	428320	Meu Deus, essa entra pra lista de episódios maravilhosamente agoniantes.
428520	432520	Um bom dia, senhor Guaxa, convidade e guaxual. Tudo bem com vocês?
432720	434920	Tudo bem comigo, tudo bem com você, senhor Caia?
435120	437520	Tudo bem comigo também, tudo ótimo.
437720	439520	Só não fiquei milionário, mas...
439720	440520	Mas você tá de férias.
440720	441520	O resto tá ótimo.
441720	445520	Eu tô na eternas férias do concursado.
445720	447720	O que foi aprovado e não foi chamado.
447920	451320	Ah, tá. Tu é o concursado de Schrödinger.
451520	455120	É, mas agora eles vão me chamar porque eu decidi estudar pra um outro concurso.
455320	457120	E aí eles vão me chamar.
457320	458320	Eu tenho certeza.
458520	463320	Eu, na virada do ano, eu tinha várias coisas salvas, assim, na minha...
463520	464320	Meus favoritos, né?
464520	470320	Tipo, apartamento, sei lá, computador, videogame.
470520	474920	Tudo pronto pra, ganhando, assim, numa mega cena acumulada, comprar.
474920	477720	E daí, quando eu não ganhei na mega da virada, eu disse...
477920	479720	Ano que vem, vamos parar de sonhar.
479920	480720	Excluir tudo.
480920	483720	Hoje já tava salvando novamente o que eu encontrei.
483920	490720	O importante é desistir dos seus sonhos e correr atrás deles novamente até você ter que desistir.
490920	493720	Eu desisti de desistir do meu sonho, é isso.
493920	496720	Mas voltando ao Jorge Marcos Santos Silva.
496920	498720	Antes de mais nada, Feliz Ano Novo, meus queridos.
498920	499720	Feliz Ano Novo.
499920	500720	Spoilers.
500920	504720	Acho que é inevitável pra quem já ouviu todos os episódios não pensar que...
504720	505520	Tule Azul.
505720	507520	Fui ver como se escreve dessa vez, fez bem.
507720	510520	Existe, até porque esse Tule Azul é realmente uma palavra...
510720	515520	Ela não é uma palavra que existe, mas eu usei fonemas que poderiam...
515720	517520	Eu lembro que na época eu pesquisei.
517720	518520	Hoje eu não lembro nem o que é.
518720	519520	Vamos lá.
519720	521520	Existe alguma relação...
521720	523520	Tule Azul é algo muito maior.
523720	528520	É algo que se liga em outro mundo, que tem suas criaturas próprias.
528720	532520	Essa é uma criatura que habitaria o lado de lá.
532520	535320	Habitaria o lado do espelho, do lago.
535520	538320	Habitaria Tule Azul.
538520	543320	Essa é uma criatura das possíveis de sair daquele lugar.
543520	546320	Então, sim e não.
546520	548320	Realmente, os pesadelos estavam alucinando?
548520	549320	Sim.
549520	550320	Vou já tirar da frente.
550520	553320	Primeiro dia, os jogadores mergulham.
553520	561320	Encontram lá a menina atravessada pelo arpão.
561320	568120	Não conseguem tirar esse arpão, mas tem contato suficiente com aquela criatura para surtarem.
568320	571120	E esquecerem aquele dia.
571320	576120	Porque eles já saíram, meio que entendendo que soltar a criatura não era uma coisa boa.
576320	582120	E como a criatura controla a cabeça, aquele dia foi apagado.
582320	583120	Então, eles tinham...
583320	585120	Alguém mexeu minhas coisas no barco.
585320	589120	Foram eles mesmos, porque eles passaram o dia que eles esqueceram.
589320	590120	Então, resolvido isso.
590120	595920	É ótimo, porque jogando, eu não reparei várias coisas, né?
596120	596920	Então, fui ficando tenso.
597120	599920	Enquanto eu escutava, e também eu já sabia, mas eu ficava assim...
600120	601920	Nossa, como que a gente não reparou?
602120	605920	Tá mexida aqui, mas foi uma mexida de quem mergulhou, que usou as coisas.
606120	608920	Mas, na hora, a gente fica tão tenso e tão preso na história, né?
609120	609920	Que você não consegue pensar.
610120	611920	Foi o pobre do fã de clone.
612120	612920	É.
613120	614920	Ou brigar com uma criança.
615120	616920	Porque é sempre uma possibilidade.
617120	619920	O quanto de tudo que passava era real.
619920	623720	Pessoas na praia, sendo hospitaleiras.
623920	625720	Era todo mundo gente boa ali, gente.
625920	627720	Eram pessoas normais reais.
627920	630720	Ninguém tinha um olho, uma guerra, nada disso.
630920	634720	As pessoas só viam isso, Caio principalmente, quando falhava no dado.
634920	636720	Tá lá, claro.
636920	639720	Ele dava uma surtada e via algo que não era real.
639920	642720	Então, as pobres pessoas lá, tudo inocente.
642920	643720	O que aconteceu com eles?
643920	644720	Morreram.
644920	645720	É isso.
645920	648720	Que ser era aquele com o poder de afetar uma ilha...
648720	651520	Até mesmo uma ilha inteira.
651720	654520	Então, é uma das criaturas possíveis.
654720	656520	Uma das poderosas, né?
656720	661520	Mas, ainda assim, é uma das que poderia vir de Tulu e Azul.
661720	664520	Poderia vir desses portais antigos, né?
664720	668520	Que seria um pedaço de um grande antigo, também.
668720	672520	Uma dessas agindo sobre aquela região.
672720	676520	O tesouro, a mulher, era tudo um ardil para ser liberado?
676720	677520	Então...
677520	679320	O tesouro existiu.
679520	683320	O tesouro e a pirata, e tal...
683520	687320	Existiu e foi o motivo do Florian ir até lá.
687520	689320	Conhecer a região.
689520	691320	Só que daí tinha essa criatura que afetava a ilha.
691520	693320	Ninguém morava na ilha, né?
693520	694320	O...
694520	695320	Agora eu não vou lembrar.
695520	696320	Eu realmente estou...
696520	697320	Olha só.
697520	698320	Eu não...
698520	701320	Eu achei que a mulher era invenção, inclusive.
701520	702320	Não.
702520	705320	A mulher, no caso, a mulher que é vista lá, é invenção.
705320	707120	A pirata, né?
707320	710120	Citado o nome de uma pirata, a pirata existiu.
710320	712120	A mulher lá era só o bicho preso mesmo.
712320	713120	Aham.
713320	717120	E daí, ninguém morava lá até a criatura ficar presa pelo arpão.
717320	721120	Depois que a criatura ficou presa pelo arpão, o lugar começou a ser habitado.
721320	726120	Então, pessoas, principalmente quem vivia muito viajando, como o próprio Kepo e tal,
726320	729120	acabaram tomando aquele lugar para morar.
729320	731120	Mas o tesouro, no passado...
731320	735120	Pelo menos a lenda dele, da pirata que se perdeu ali,
735120	738920	provavelmente a lenda da pirata era que os piratas brigaram entre si
739120	740920	e por isso afundaram naquela região.
741120	742920	Já foi influência da criatura também, né?
743120	746920	Então, existiu realmente esse tesouro.
747120	752920	Mas todo o resto era mexendo com a cabeça dos jogadores para soltar a criatura.
753120	754920	E isso a partir do primeiro mergulho deles.
755120	755920	Foi tudo...
756120	757920	Foi tudo que me veio de dúvida.
758120	761920	Foi tão magnífico quanto confuso e agoniante esse episódio, mas adorei mesmo assim.
762120	764920	Como narrador, sempre adorei confundir os jogadores com a realidade.
765120	769920	O que costumo fazer quando narro mago que cê está devendo pra taberna.
770120	770920	Olha aí, cobrem ele.
771120	772920	Vou me organizar melhor esse ano.
773120	777920	Agradecer a todos os envolvidos que foram cerca de 333% do episódio
778120	779920	e dizer que já migrei pra pós-ES, muito bem.
780120	780920	Migrem, galera.
781120	781920	Por favor, gente, migrem.
782120	782920	Fico por aqui.
783120	785920	Um forte abraço e feliz 2024 a todos.
786120	786920	Fossem luz para todos nós.
787120	787920	E até mais.
788120	788920	Até mais, querido.
789120	789920	Obrigado pelo seu comentário.
790120	790920	Até mais.
791120	794920	Vou pegar aqui o próximo, que é do Eugênio Luiz.
795120	796920	E ele começa com...
797120	798920	Feliz ano novo!
799120	803920	Muito feliz de já começar o ano ouvindo um episódio maravilhoso desses.
804120	806920	Obrigado Guaxa e jogadores por ele.
807120	811920	Imagino que muito da inspiração desse episódio tenha a ver com os mitos do Clayton.
812120	813920	Quer dizer, Cthulhu.
814120	822920	Mas aquele povo nos momentos finais também teve alguma inspiração com aqueles que surgem em algum episódio da segunda temporada de Além da Imaginação.
823120	824920	A versão Jordan Peele.
825120	828920	Eu vi poucos dos antigos e não vi nada da nova.
829120	829920	É, então.
830120	832920	Vocês talvez beberam da mesma fonte.
833120	837920	Mas, de qualquer forma, fica a sugestão desse episódio para ter mais algumas agonias com polvos.
838120	839920	Vou aproveitar e fazer coro.
840120	842920	Galera do PicPay, migre à plataforma de apoio.
843120	844920	O GuaxaFest depende disso.
