start	end	text
0	9460	Se eu pegar essa ilha e esse helicóptero, e aí tudo faz sentido, porque aqui tem um zumbi e ali não tinha, e agora?
10120	15000	É isso! É isso! Eu sabia! Eu sabia! O Guaxaverso existe!
15120	15960	Como assim?
16180	18000	Você entendeu a referência do último episódio?
18240	18980	Olha só, faz tudo!
18980	20020	Não, o Guaxaverso sabe o que faz!
20020	20960	Espera, o que é o Guaxaverso?
21000	22980	Era só uma questão de tempo.
23080	24520	O Guaxaverso sempre existiu!
24520	27180	Eu quero entender o Guaxaverso!
27220	28560	Alguém me explica o que é o Guaxaverso?
28560	32020	É, pessoal, não existe o Guaxaverso.
32100	33720	Eu não acredito no Guaxaverso!
33760	36560	Mas supondo que ele exista...
37880	41520	Guaxaverso, onde o que não existe é debatido.
45260	48480	Teoria da Branca... Eu não sei o ritmo dessa música.
48780	55360	Teoria da Branca de Neve, pra que isso ter um se eu posso ter sete, sete, sete, sete...
55360	56580	Mas eu sei como resolver isso.
57060	57460	Felipe!
57460	60100	Como é que é a música da Teoria da Branca de Neve?
60580	61240	Assim, de novo?
61440	61640	Uhum.
62300	62960	É pra eu cantar?
63100	63500	Exato.
63880	69720	Teoria da Branca de Neve, porque eu posso ter um se eu posso ter sete, sete, sete, sete, sete, sete, sete.
70080	70480	Viu?
70780	71600	Eu disse que ele sabia.
73080	73480	Maravilhoso.
73700	74280	Obrigado, Felipe.
74280	78120	Pode falar o que for, princesinho ou piriguete.
78400	81620	Sou MC Maiara, a vida é minha e não se mexe.
81700	85460	Na minha vida, esse é o tema, essa é minha manchete.
85780	87280	Teoria da Branca de Neve...
87460	93340	Olá, eu sou o Marcelo Guaxinim, narrador, produtor, idealizador, podcast e realidade de palavras do Guaxinim.
93560	96400	E, se não fosse a vacina, não sei se eu estaria aqui.
96920	98920	Pra quem não sabe, o Guaxinim vai ser o nosso antigo escudo-mestre.
99220	100780	Aqui vamos ler as teorias que eu tive no último episódio.
101300	107040	Que, no caso, foi o episódio 147, os três ursos e a soneca da fava de mel.
107520	109100	E eu tô aqui com a Dani. Boa noite, Dani.
109120	110320	Boa noite, Guax.
110780	113440	Dani, como é que as pessoas te acham nas redes sociais? Ou não te acham?
113440	116580	É, mas só se me acharem na tabela, virando padrinho.
117460	121540	Então, eu não vou me enrolar muito hoje, como eu falei, eu tô me recuperando.
121960	125860	Mas, se você quiser conversar com pessoas maravilhosas, como a Dani, seja o nosso padrinho,
125960	128800	a partir de 10 reais você vai receber um e-mail pro grupo do Telegram.
129280	132080	Às vezes demora uma semana ou duas até pra vocês receberem, gente.
132480	135220	Porque, tipo, às vezes acontece que tem uma semana de Covid, né?
135920	138780	Mas, obrigado, obrigado por todo o apoio de vocês.
139140	141140	E toda a ajuda a continuar esse projeto.
141680	143560	Ela é, assim, muito, muito bem-vinda.
143820	147380	Segue a gente nas redes sociais também, é o Marcelo Guaxinim, é o Roberto Guaxinim, tanto no Twitter quanto no Instagram.
147960	151240	E a gente tá aqui, na segunda-feira, na twitch.tv.com.br
151240	154960	Hoje, um pouquinho mais tarde, 21 horas e 21 minutos.
155300	158260	Porque, como eu falei, quer dizer, eu falei antes de começar a gravar, né?
158660	161120	Mas eu tô cobrindo férias de uma colega.
161640	164920	E o trabalho dela é à noite, até às oito, até às nove dela.
165460	169360	Mas é só pros alunos da noite não ficarem desguarnecidos.
169580	172220	Eu faço até às oito, então quem quiser resolve até às oito.
172220	175860	E depois disso não vai aparecer ninguém mesmo.
176240	177220	Mas já falamos demais.
177720	180280	Estamos aqui pra ler os nossos comentários.
180880	182200	E, pela regra, eu leio o primeiro.
182400	184040	Espero que vocês tenham sido legais comigo.
184520	187360	Eu acho que tu usou todas as tuas cartas com o Jean, não foi?
187780	191560	Eu usei todas com o Jean e ninguém me deu nenhuma carta nova da leitura passada.
192000	193760	E eu não usaria contra você, obviamente.
193780	194360	Não, eu sei.
195100	196700	Mas se precisar, é só dizer.
197080	197840	Porque a gente troca.
198000	198400	Tá, ok.
198400	202000	O pessoal do Bingo já se deu mal.
202180	204880	Porque o primeiro comentário não foi do nosso querido Jorge Marcos Santos Silva.
205340	206400	Foi do Stefan Vuguxitos.
207460	209700	Que é um cachorro usando uma roupa de Cheetos na foto dele.
210120	210920	Bom dia, Guaxa.
211260	211620	Juvidade.
212120	213760	Que é a Lady Doces, né?
214220	216140	Você prefere Lady Doces ou Dania?
216600	218720	Eu tô acostumada com qualquer um dos dois já.
219980	220780	Qualquer um dos dois.
220880	221360	É isso.
221960	223280	Guaxate e Guaxa Ouvinte.
223380	223940	Tudo bem por aí?
224420	225220	Por aqui está tudo bem.
225260	225940	Por aqui está tudo bem.
226020	226780	Tudo bem por aí, Dania?
226920	227880	Tudo tranquilinho.
228140	229220	O Filipe tá cuidando bem de ti?
229420	229860	Tá sim.
229860	231120	Quando ele aparece em casa.
231500	232920	Tipo, hoje ele não apareceu ainda.
234140	236440	Mas eu tenho certeza que ele tá estudando bastante.
236560	237040	Tá sim.
237040	237360	Tá, tá.
237460	239020	Eu tava desesperada com prova.
239600	242860	Se a gente não puder confiar no Filipe, a gente não confia em mais ninguém nesse mundo.
242880	243520	Isso é verdade.
244500	244960	Mas vamos lá.
245140	245660	Ele escreve.
245720	248840	Meu texto não tem relação com o episódio, porque ainda não cheguei lá.
249280	250200	Mas vou chegar.
250700	251380	Smile feliz.
251820	254260	Então eu estou passando pra deixar alguns recadinhos.
254620	258780	O primeiro é que não vou mais esperar pra comentar na hora da gravação do Guaxa Vesca.
258780	260060	Isso é bom.
260440	262580	Aproveito pra dizer que a minha maratona vai muito bem.
263060	264760	Acabei de alcançar o episódio 5.
264880	265860	É o Guaxa 130.
266520	267280	Que tem a Juleiva.
267280	270380	Inclusive, por coincidência, é um dos raros episódios que tem a Juleiva.
270680	273300	É muito bom ouvir o episódio logo após o Guaxa Vesca.
273420	277720	Porque se algo passa despercebido, geralmente o Guaxa Vesca tudo é esclarecido ou não.
277840	278180	É verdade.
278500	281280	O mais importante é que finalmente virei padrinho do RPG Guaxa.
281420	282960	Insira gif de dancinha.
283480	284620	Smile com o bocão aberto.
285320	288360	E a forma mais carinhosa que encontrei pra demonstrar o carinho que tem pelo projeto.
288740	290460	E por todas as pessoas que fazem parte dele.
290880	293360	Graças a vocês meus dias são mais felizes e leves.
293900	294260	PS.
294260	297260	Vou aparecer com frequência para comentar nas publicações recentes.
298080	298340	PS.
298500	301260	Quando terminar vou dizer quais são os episódios que mais me tocaram.
302080	303600	E o corvo não está entre eles.
303660	303960	Muito bem.
304080	304740	Gosto de vocês.
305660	307080	Obrigado pelo seu comentário.
307500	307760	Isso.
307900	309680	E é isso.
309720	313720	A melhor forma que vocês têm de fazer o RPG Guaxa continuar apoiando.
314160	319260	Teve um padrinho aí que fez um pix bem generoso.
320400	322600	Pra gente tentar fazer um episódio extra desse ano.
322880	324100	Mas porra, veio Covid.
324540	326520	Eu tô meio atrasado na agenda.
326760	327040	Mas...
327280	330060	Se não esse ano, pelo ano que vem, teremos um episódio aí.
330100	333880	Então ajude a gente a ter cada vez mais produtos no RPG Guaxa.
334300	335320	Mais episódios lançados.
335460	337140	Então sendo padrinho, obrigado mesmo.
337140	341440	E agora a gente vai com o Guto Zambon.
341740	342140	Olá Guaxa.
342940	343140	Olá galera.
344060	345420	Olá Guto do futuro.
345960	349520	Eu descobri seu podcast esse ano.
349920	351600	Estou no episódio do Cuco.
351900	353300	Ah, por coincidência participei.
353620	355140	Já assinei o PicPay.
356040	357140	E aguardo minha entrada.
357280	358280	Na taberna.
358720	359580	No teu tempo.
359860	363280	Tenho alguns apontamentos genéricos sobre o passado.
364220	368680	Ao maratonar o episódio, fica muito claro a sua evolução.
368960	369600	Parabéns.
370140	370620	Obrigado.
370860	376380	Não utilize personagens com o nome Alexia ou Alex.
376840	378260	Confunde a minha cabeça.
378500	379100	Obrigado.
379400	380120	Vamos tentar.
380380	382640	Mas assim, o personagem jogador do quadrão é minha.
382980	383700	É do jogador.
383700	386700	Aquele episódio do Poseidon.
387280	388320	Me matou.
388780	390500	Temporal é um hino.
390900	395540	Minha namorada não aguenta mais me ouvir cantando essa música.
395980	399660	No episódio 100, eu passei boa parte gritando.
400140	401740	O fogão, o fogão.
402100	403560	A casa vai explodir.
404040	406140	E outra parte segurando o choro.
406660	407200	Eu entendo.
407300	408580	Episódio que também tem a Dani.
408620	409020	Pois é.
409300	410120	Coincidência, né?
410560	411080	É verdade.
411440	414200	Estava ouvindo o episódio do Cuco à noite.
414200	415840	Quando fui tomar banho.
415840	420200	Você falava algo que relacionava a loira do banheiro.
420600	424620	Eu demorei bastante para sair do boxe e passar na frente do espelho.
425020	425940	Não tenho medo.
426420	427080	Vocês têm?
427520	429760	Eu compreendo perfeitamente.
430300	431500	Foi tenso aquele episódio.
432020	433220	Sem mais para o momento.
433620	435780	Espero que todos estejam bem.
436360	438160	Incluindo o Guto do futuro.
438680	439760	Ótimo dia a todos.
440280	440940	Ótimo dia, querida.
440980	441840	Obrigado pelo seu comentário.
441840	444820	É engraçado que o Cuco sabe o que tem além de você, Dani.
444820	446580	Tem a Fabi.
446700	447360	A Juleiva.
448100	449640	E a Juleiva.
450660	451180	Por que?
451180	452740	Coincidência, que a Fabi sempre está aí.
452780	454020	A Fabi está no episódio passado.
454220	455440	A Fabi está no episódio passado.
455620	456660	Está nesse episódio.
457080	457620	Está no Cuco.
457640	457920	É verdade.
458460	458900	É verdade.
459360	460320	Próximo comentário.
460440	462560	Aí sim, é do Jorge Marcos Santos Silva que coloca.
462660	463100	Uhul!
463620	467340	Hoje quebrei uma parte do bingo, pois esqueci de aproveitar meus benefícios de padrinho
467340	468000	ouvir antes.
468520	469280	Sejam padrinhos.
469640	471080	Bom dia, Sr. Guaxa.
471740	473840	Convidar de chat e ouvir chininhos.
473840	475640	Spoilers.
475640	480840	Já pensei que poderia ser algo da Niki, mas achei interessante o fato de serem programas.
480920	481320	É verdade.
481660	483520	Realmente mais uma linha a ser explorada.
483860	485220	Mas acho que não tenho perguntas.
485320	486220	KKKKKJ.
486620	489240	Só agradecer, pois foi muito divertido.
489560	489980	Por hoje é isso.
490040	491080	Forte abraço a todos.
491180	492380	Força e luz para todos nós.
492520	492920	E até mais.
492960	493520	Até mais, querida.
493540	496840	Eu acho que muita gente achou que era alguma coisa com a Niki.
497300	501580	Tanto é que a gente tinha pensado isso no começo do episódio.
501580	503580	E agora, a Marcellis.
503840	506240	Oi, desculpa o sumiço.
506680	514820	Estou aqui para trazer deliciosos biscoitos de nozes para parabenizar pelo episódio maravilhoso.
515240	518940	Apesar da minha expectativa ter sido quebrada no final.
519360	525740	Ao entender que, na verdade, se passa no mundo de inteligência artificial.
526360	527240	Não me leve a mal.
527680	532800	Eu só achava que teria alguma ligação com o episódio Era Uma Vez Três Crianças.
532800	533820	Por exemplo.
534200	537560	Ou será que esse também faz parte disso?
538060	538320	Não.
538480	540100	São lugares diferentes.
540140	544540	O Felipe estava pensando que ia ter alguma coisa a ver com Era Uma Vez Três Crianças.
545560	547220	Mas não foi o caso.
547380	548800	Obrigado pelo comentário, Marcellis.
549640	552340	O próximo comentário é do Cordeiro Bianca.
552700	553180	Que coloca.
553880	555720	Bom dia, tarde ou noite para o Guaxo.
556080	557480	Juvidade do dia.
557960	558400	Que é a Dani.
558880	559800	Para todo o Guaxual.
559800	563500	Vim aqui para parabenizar todos os envolvidos nesse episódio incrível.
563500	564300	Tenho que confessar.
564660	565920	Quando escutei a descrição da Floresta.
566020	567720	Fiquei achando que seria um episódio mais terror.
568000	568500	Horror cósmico.
569520	574880	Uma surpresa bem-vinda ao perceber o clima leve, descontraído e sessão da tarde do episódio.
575360	577640	Seria divertido um episódio de horror cósmico.
578140	582200	Com o nome Os Três Ursos e a soneca da fava de mel.
582220	582960	Ia ser interessante.
584220	586340	Vou anotar essa quebra de expectativa.
586820	589240	Fico por aqui pensando em deixar uma torta de nozes.
589420	591440	Mas como vi que já deixaram algo do tipo.
