start	end	text
0	9720	É engraçado o tema talento mirim que cresceu e está em destaque na semana que esse episódio está sendo lançado.
9900	13560	Ou talvez isso seja apenas um tema recorrente e apenas não notamos.
14120	20180	E enquanto Michael Jackson se tornou rei do pop, o Filipe Dilon, bem, vocês lembram do Filipe Dilon?
21420	23640	E do Eco das Estrelas, você lembra?
23900	28920	Aquele trio de jovenzinhos que conquistou um sucesso avassalador entre as crianças e os adultos
28920	34660	com suas performances encantadoras e músicas cativantes, mas que cresceram e foram esquecidos.
35400	39240	Onde será que eles estão hoje? Já devem estar adolescentes, eu imagino.
40060	42720	Episódio de hoje, Eco das Estrelas.
43920	48800	Com os padrinhos, Thaís Zuzu, Andrei e a Sara.
49160	50980	A Sara tem uma lojinha de mangá lá na Shopee.
51080	54080	Eu vou deixar o link aqui no episódio, se eu lembrar.
54080	58620	Se não, a própria Sara. Alguém, por favor, coloca nos comentários pra gente.
58920	63920	O Realidades Paralelas do Guaxinim usa o sistema Guaxinims e Gambiarras.
63920	69920	Nele, cada jogador possui apenas um único atributo, que vai de 2 a 5.
69920	73920	Quanto maior o atributo, mais atlético é o personagem.
73920	77920	Quanto menor, mais inteligente e carismático.
77920	81920	Sempre que o jogador faz algo com uma chance de errar, joga dois dados.
81920	86920	E precisa tirar o seu atributo ou menos para ataques e ações físicas.
86920	87360	E seu atributo ou menos para ataques e ações físicas.
87360	87860	E seu atributo ou menos para ataques e ações físicas.
87860	88360	E seu atributo ou menos para ataques e ações físicas.
88360	89360	E seu atributo ou menos para ataques e ações físicas.
89360	90360	E seu atributo ou menos para ataques e ações físicas.
90360	91360	E seu atributo ou menos para ataques e ações físicas.
91360	92360	E seu atributo ou menos para ataques e ações físicas.
92360	93360	E seu atributo ou menos para ataques e ações físicas.
93360	94360	E seu atributo ou menos para ataques e ações físicas.
94360	95360	Seu jogador for fácil, o jogador joga um dado a mais.
95360	96360	Seu jogador for fácil, o jogador joga um dado a mais.
96360	98360	Se seu jogador for difícil, rola-se o dado a menos.
98360	99360	se seu jogador for difícil, rola-se o dado a menos.
99360	100020	se seu jogador for difícil, rola-se o dado a menos.
100020	102560	Eu sou a Bia, também conhecida como Bia Rebelde.
102560	104600	Mubi é rebelde. E sou madrinha
104600	106680	do RP Guaxa, porque além do Guaxa
106680	108780	merecer todo o apoio pra esse projeto
108780	110640	incrível, a taberna
110640	112700	é o melhor lugar pra se estar a qualquer
112700	113680	momento do dia.
114240	115480	Não deixe de seguir nas redes sociais,
115560	118300	tanto no Twitter quanto no Instagram.
118620	120800	Deixe seu comentário lá no post no Portal do Aviante.
121120	122780	E se você quiser ajudar esse projeto,
123300	124840	você pode ser nosso padrinho
124840	126720	pelo PicPay ou pelo Padrim.
126840	128560	Procura por RP Guaxa.
128560	130340	A partir de 10 reais você vai receber um e-mail
130340	132480	com um link pro Telegram, onde tem
132480	134380	uma infinidade de possibilidades.
134880	136340	Fala um pouquinho mais no final do episódio.
136480	137020	Boa aventura.
162480	166000	Sete realidades paralelas,
166560	169000	uma infinidade de possibilidades,
169720	170640	três jogadores
170640	172300	e um guaxinim.
172960	175080	É um prazer ter vocês por aqui.
175920	176760	Queremos todos
176760	178600	batendo as mãos para a próxima
178600	180940	música. Digo, aventura.
182080	182920	Cinco.
184920	185840	Quatro.
190560	191440	Dois.
192480	193700	Três.
193700	194700	Dois.
194700	195860	Três.
195860	196240	Dois.
196240	196280	Quatro.
196280	196660	Quatro.
196660	196680	Dois.
196680	196700	Três.
196700	196720	Dois.
196720	196920	Dois.
196960	197340	Dois.
197340	198980	Realidades paralelas do guaxinim.
199320	201740	Sua aventura de bolso na forma de podcast.
