start	end	text
0	10120	Se eu pegar essa ilha e esse helicóptero, e aí tudo faz sentido, porque aqui tem um zumbi e ali não tinha, e agora...
10120	15000	É isso! É isso! Eu sabia! Eu sabia! O Guaixaverso existe!
15120	15980	Como assim?
16180	18120	Você entendeu a referência do último episódio?
18260	18980	Olha só, faz tudo!
18980	20020	Não, o Guaixa sabe o que faz!
20020	20960	Espera, o que é o Guaixaverso?
21000	22980	Era só uma questão de tempo.
23100	24000	Todos vão conhecer o Guaixaverso!
24000	24520	O Guaixaverso sempre existiu!
24520	25460	Até o nosso final!
25460	27140	Eu quero entender o Guaixaverso!
27220	28560	Alguém me explica o que é o Guaixaverso?
28560	32020	É, pessoal, não existe o Guaixaverso.
32080	33720	Eu acredito no Guaixaverso!
33820	36560	Mas supondo que ele exista...
37880	41520	Guaixaverso, onde o que não existe é debatido.
45360	49740	Então, eu não vou arriscar também gravar local, já que o João não vai, eu não vou gravar também.
50240	51680	Eu vou usar só o áudio do Craig.
52020	57440	Então, se o áudio estiver meio esquisito, a culpa é do Craig, do João ou de quem vocês quiserem colocar.
57440	58440	O importante...
58560	59820	O importante, ela não é minha.
60660	61480	Registrado isso?
62620	63020	Registradíssimo.
63420	65000	O João que estava nervoso ficou mais nervoso.
65060	65920	É tudo brincadeira, João.
66040	66340	Calma.
67720	69340	Eu juro que dessa vez...
69340	71560	Eu juro que eu não vou esquecer meu nome dessa vez, tá?
71980	73080	Que é João Pedro, né?
73580	74680	É, João Pedro, claro.
75120	75520	Obrigado.
75900	80720	Você marcou na Guaxapídia João Pedro e agora pra sempre.
81080	83280	Se não era, liga pra casa e avisa.
83420	84120	É João Pedro.
85340	86600	Ou, como é que era?
86600	88540	Eu não lembro qual é a piada certa.
88560	91040	Tipo, o Doutor Doliro, que é um filme maravilhoso.
91420	94060	O Doutor Doliro que fala com animais, pergunta pro cachorro.
94500	95240	Qual é o seu nome?
95340	96080	Daí ele, eu não sei.
96580	97700	Como é que as pessoas te chamam?
97780	98700	Aí ele fala, é, sai daqui.
99360	101240	Caramba, eu não sei se eu fico...
101240	101720	Triste, né?
101720	104700	Eu não sei se eu acho graça, eu fico triste pelo cachorrinho.
104800	105680	Triste, triste.
106000	107280	Eu fico, é, porra, não é isso.
107560	109000	Mas é um bom cachorro, é um bom cachorro.
109440	112520	Aí eu acho que daí batizou ele de Lucky, que é o Rex americano.
113300	113660	Verdade.
113660	118320	É mais comum achar Rex do que qualquer outro nome.
118320	118880	Gente, cachorro.
119240	119940	No Brasil.
120460	121760	Nos Estados Unidos é Lucky, eu acho.
121900	122600	Todo mundo é Lucky.
122920	125340	Vira-lata é Lucky, porque esse ano vira-lata, por exemplo.
125720	127080	Aí ele deu sorte, é o Lucky, pronto.
127400	128580	O que é um absurdo, porque, assim,
129240	131240	se tu batizar ele de cachorro, vale também,
131740	133920	porque é só tu gritar alto que ele vem correndo.
134340	136060	Não importa o nome que tu deu pro bicho,
136140	137180	ele não sabe que é o nome dele.
137540	140140	Eles, eu acho que eu já li em algum lugar
140140	141960	que eles não entendem o que a gente fala,
141960	143480	só o tom que a gente fala.
143880	145860	É? Tu grita, Rex, vem cá.
145940	147560	Ele olha pra ti e pergunta, o que você disse?
147560	148420	É comigo?
149120	149380	É?
150140	152440	Vai jogar uma bola ou não, porra?
152700	153180	É isso.
153380	155660	Já enrolamos o suficiente pro pessoal chegar?
161260	162880	Olá, eu sou Marcelo Guaxinim,
162940	164660	narrador, produtor, idealizador,
164780	166060	podcast narrador esperado do Guaxinim,
166300	168320	e aconteceu de novo, gente.
168560	169280	Padrim morreu.
169700	170700	Pra quem não sabe,
170860	172340	o Guaxaversa é o nosso antigo escudo-mestre.
172700	173900	Aqui vamos ler os comentários
173900	175160	que eu tinha historiado no último episódio,
175160	176500	que, no caso, foi
176500	179900	Zumbis e a Vaca que Pariu.
180420	182160	RPG Guaxa 158.
183060	184600	Eu recebo aqui ele,
185160	186880	que teve uma crise de identidade
186880	188160	após o episódio ser gravado,
188960	190180	mas que todo mundo sabe quem é.
190440	192020	É o João Pedro. Olá, João Pedro.
192400	193540	Olá, Guaxa.
193740	195880	Tô muito feliz por estar aqui e,
196140	198380	sinceramente, Zumbis e a Vaca que Pariu
198380	199540	foi um ótimo nome.
199880	201820	A gente discutiu no grupo, né,
201820	202680	que nomes dar.
202680	204800	Aí vocês deram, acho que, um monte de nome.
205880	206180	E no fim eu escolhi...
206180	206860	E não foi nenhum.
207600	209140	Não foi nenhum do que a gente deu.
209560	210480	É isso, é isso.
210500	211500	Mas isso é o que importa.
212060	213560	O próximo episódio é a mesma coisa.
213660	215020	Pedi pro grupo dar sugestão de ideia,
215120	215940	deram milhares.
216280	217400	Eu disse que não gostei de nenhuma.
217920	219400	E não sei qual é o nome do próximo episódio.
219720	221580	O importante é que a sua palavra é a final.
222120	224600	É, assim, às vezes, mas ok.
225140	227100	É, assim, a minha palavra é a final,
227240	229640	mas, assim, às vezes as pessoas me convencem.
229760	230600	Digo, não, tem que ser tal coisa.
