start	end	text
0	10120	Se eu pegasse a ilha e esse helicóptero, e aí tudo faz sentido, porque aqui tem um zumbi e ali não tinha, e agora...
10120	15000	É isso! É isso! Eu sabia! Eu sabia! O Guaxaverso existe!
15120	15960	Como assim?
16180	18000	Você entendeu a referência do último episódio?
18240	18960	Olha só, quase tudo!
18960	19620	Não, o Guaxaverso sabe!
19620	20960	Espera! O que é o Guaxaverso?
20980	22980	Era só uma questão de tempo!
23080	24220	Todo mundo conheceu!
24220	24540	O Guaxaverso sempre existiu!
24540	27180	Eu quero entender o Guaxaverso!
27220	28560	Alguém me explica o que é o Guaxaverso?
28560	32020	É, pessoal, não existe o Guaxaverso!
32100	33720	Eu acredito no Guaxaverso!
33760	36560	Mas supondo que ele exista...
37880	41520	Guaxaverso, onde o que não existe é debatido!
58560	81480	Guaxaverso, onde o que não existe é debatido!
81480	88480	Eu não lembro agora se nas redes sociais é divulgado quem é a pessoa, mas eu sei que na taberna a gente divulgou que ia ser a Bia.
88560	88880	Eu não lembro agora se nas redes sociais é divulgado quem é a pessoa, mas eu sei que na taberna a gente divulgou que ia ser a Bia.
88880	96360	A Bia não pôde gravar hoje, mas mandou um substituto, que é o nosso querido Jean Macedo.
96440	96980	Tudo bem, querido?
97600	98400	Tudo bem, Guax.
98540	101800	Está um pouco quente aqui, porque é o Rio de Janeiro.
101900	102460	Porra, está muito quente!
102480	111780	E aí está chovendo, está caindo toneladas de água, mas por ser o Rio de Janeiro, está aquele clima maravilhoso, de que você sai do banho, se seca e está suado de novo.
111880	115020	Você não entende por que isso acontece, mas está suado de novo.
115560	116820	Eu cheguei da rua agora.
116820	118320	Meu Deus!
118560	118960	Incrível!
119540	124800	Mas não é sobre o clima em Gaspar ou no Rio de Janeiro, que a gente está aqui hoje.
125300	126720	Já tem algum projeto na internet?
127100	129020	Quer deixar alguma rede social antes de a gente começar?
129340	130380	Não, não tenho não, Guax.
130420	136540	Minhas redes sociais, para quem quiser me seguir, são todas MacedoJG7, em qualquer lugar.
136760	146540	Twitter, Instagram, mas eu faço alguns desenhos de vez em quando e posto assim, geralmente até do RPGuax, mas não tenho nenhum projeto não.
146540	148540	Sem ser o RPGuax que eu gosto de...
148560	150480	De brincar também, e jogar na taberna.
150780	151980	São os meus projetos agora.
152260	153140	Será a RoseFest.
153680	157920	É, a Bia disse que vai te obrigar a desenhar sobre o próximo episódio dela.
158580	159440	Ah, faço com prazer.
159900	164760	Para quem quiser me seguir, eu também faço do jeito certo, porque tem gente, e a crítica é aqui, gente.
165160	167860	Tem gente que tem uma arroba para cada rede social.
168360	168680	Eu não.
168860	172340	Você me encontra como Marcelo Guaxinim no Twitter e no Instagram.
172820	175040	Você me encontra como RPGuax no Twitter e no Instagram.
175240	178480	Se quiser a pessoa, Marcelo Guaxinim, ou o projeto.
178560	179860	O ideal é os dois, né?
180340	182480	A Marselle Rei hoje está encarregada do bingo.
182580	184160	Vamos lá, Marselle, vamos ver o que acontece.
184600	189120	Porque normalmente é o Jean que está lá encarregado fazendo a contagem, né?
190200	191140	Era o Felipe, né?
191140	191760	Você sabe, né?
191800	193040	Quem começou isso foi o Felipe Xavier.
193260	194700	É ele que controlava o bingo.
194740	195800	Aí ele ficou muito ocupado.
195800	197040	E depois ele passou para ti.
197160	198640	Aí ele falou, cuida para mim, cara?
198660	199800	Eu falei, não, beleza, cuido.
199900	200720	A gente cuida, né?
200720	201500	A gente cuida.
201960	203800	Aí hoje está na mão do Guaxate.
204220	205360	Boa sorte, Guaxate.
205940	206300	Perfeito.
206300	208540	E o primeiro comentário, já para marcar no bingo.
208560	210220	É do Jorge Marcos Santos Silva.
210720	211340	E ele comenta.
211780	213740	Eu fui uma criança dos anos 90.
214200	216360	Embora não seja da época do primeiro Chuck.
216740	218040	Eu os assisti quando pequeno.
218400	219960	E achava muito engraçado.
220320	221700	Talvez tivesse humor estranho.
222080	222800	KKKKK.
223340	226960	Mas se esse episódio fosse o Chuck daquela época, eu não riria.
227420	228500	Um bom dia, Guaxa.
228960	229860	Convidades, que é o Jean.
229860	230200	Bom dia.
230740	232040	Ouvi chinins e chat.
232340	233040	Tudo bem com vocês?
233120	233520	Tudo bem comigo?
233600	234260	Tudo bem com o tio e o Jean?
234260	234560	Tudo bem.
234820	236680	Tirando o fato de eu estar quase derretendo, está bom.
237040	237940	Eu estou derretendo também.
238300	238540	Espero que vocês tenham gostado.
238560	240640	Não tem muitas perguntas.
240720	243640	Só elogiar nosso amigo pelo belo sotaque russo.
243740	244320	Ficou incrível.
245020	245520	Muito obrigado.
246420	249520	E ele foi uma queima de arquivos, certo?
250220	252580	Aquela boneca foi cobrar alguma coisa no final.
252840	253540	É, provavelmente.
254320	259780	Imagino que o motivo dessa empresa crescer seja os novos tipos de trabalho que ela possa ter arrumado, certo?
260300	262440	Ou se trata de uma dominação de máquinas.
262940	268260	Imagino que essa não seja a linha do Sr. Dante, com qual você vê uma possível relação.
268560	271320	A história, pelo menos, não tem ligação com o Dante, né?
271360	274080	A linha em si, eu não sei para onde vou.
274560	281180	Mas teremos mais um episódio com essas bonecas.
281280	285180	Talvez, talvez ainda uma história será contada esse ano.
285920	287200	E daí traga mais respostas.
287220	288580	Olha aí, atenção teóricos.
289000	289500	Hoje é isso.
289620	292360	Talvez não seja mais o primeiro sempre.
292840	294180	Pois mudei o horário do trabalho.
294340	294940	KKKK.
294940	298160	Mas quem sabe continua a ser uma das criaturas míticas do RPG.
298560	300000	Um grande abraço a todos.
300100	301880	Força e Luz para todos nós e até mais.
302240	304940	Força e Luz, querido, mudou de horário porque ele antes era sempre o primeiro.
305300	308200	Porque ele pegava o ônibus muito cedo e comentava muito cedo, né?
308560	310600	E daí agora ele já não tem mais essa pessoa.
310720	311980	Que bom, isso é bom.
312220	313440	Não precisa acordar cedo, é bom.
314440	317400	E você continua sendo o primeiro, pelo menos, por enquanto.
317400	317800	Exato.
318020	322860	Você sempre será nosso ponto do guachaverso, Jorge Marcos do Silva.
324360	327860	E continuando com o Pedro Peron, esse comentário gigantesco.
328560	329880	Olá, guache e guachamigos.
330280	337180	Só passando para mandar um abraço, um beijo e parabenizar você, os jogadores e o editor por mais uma aventura sensacional.
338140	340460	Um comentário menor ainda é o do Salto Alto.
340980	341400	Ele comenta.
341800	343860	Parece que alguém assistiu Mega.
344600	345560	Primeiro, obrigado, Pedro.
345740	349200	Eu pulei direto, fiquei tão emocionado com o comentário pequeno que eu pulei.
349560	351020	Mas obrigado pelo seu elogio.
351020	356540	Eu assisti Mega essa semana, depois que o episódio saiu.
357040	358500	Ou na semana do episódio.
358560	359800	Ficou com a beta, assisti.
360220	362460	Como eu falei, não foi minha inspiração direta.
362880	367880	Embora ter segurado o episódio para sair nessa semana, foi esperando que esse filme fosse bom.
368400	369220	Spoiler, não é?
369700	372980	É um filme, assim, é um filme, não sei, é um filme, é um filme.
373400	374920	É um filme já feito, podemos dizer sobre isso.
374920	378300	Não vale o ingresso, não vale você ir para o cinema ou assistir Mega, não vale.
378760	382860	É assim, eu queria ter visto, depois eu saí, eu pensei, pô, eu devia ter visto o do Shyamala.
383400	385180	Mas ok, eu vou ver em outro momento.
385280	387820	Eu fui na empolgação do Mega.
388560	389220	Ficou com a beta do episódio.
389940	393840	Tirando o fato que o Mega inicia com o comercial de brinquedo,
394340	396940	o que lembra bastante o que eu fiz com o Juju Alive,
397500	402180	com a edição genial do Zorzal, por sinal, daquela abertura.
403180	406600	Mas são coisas completamente diferentes.
407460	408940	Então não tem muito...
408940	410360	É mais as coisas que eu falei.
411160	412860	Depois o pessoal deve comentar.
413380	417400	O pessoal, o Caio, o próximo comentário, ele vai trazer outras influências que eu esqueci de citar.
418020	418340	Mas que também...
418560	421960	Que também foram maiores até do que o Mega.
422260	423740	Obrigado pelo comentário de salto alto também.
423740	428120	E aí em seguida vem o Dr. Craio, nosso maior teórico da taberna.
428660	430040	E ele começa com...
