start	end	text
0	12540	Agora que o RPG presencial está voltando, eu quero perguntar pra vocês
12540	14720	Qual a regra de comida no teu grupo?
15120	19220	Cada um leva uma coisa ou todo mundo pede comida pelo aplicativo na hora que a fome aperta?
19600	22880	Quando eu era adolescente, e isso foi há um bom tempo atrás
22880	25180	Um ficava responsável por isso, sabe?
25180	28620	Tipo, cada vez que a gente se encontrava
28620	31920	Por um período foi semanal, por um período foi quinzenal
31920	34840	Mas cada encontro que tinha, a gente se combinava
34840	37980	Por e-mail, tá? Olha só, por e-mail
37980	40920	E daí uma pessoa ficava responsável por levar a comida
40920	45020	Tipo, quando era a minha vez, eu comprava salsicha e pão
45020	47980	E daí a gente fazia a salsicha só na água, né?
48340	49280	Pra comer com pão
49280	53220	Mas tinha gente que gostava de comprar esses salgadinhos, né?
53220	54220	Esses snacks
54220	57780	Eu nunca vou me acostumar a chamar de snack pra mim aqui no Suécia
57780	58340	Salgadinho
58340	61400	Às vezes surgia um bolo que a mãe de alguém fez
61400	62540	Sempre tinha umas loucuras assim
62540	65540	E, é claro, pra acompanhar tudo isso
65540	66500	Fanta
66500	68700	Normalmente laranja
68700	72180	Essa é a lembrança que eu tenho, sabe?
73020	76060	E daí, óbvio, a gente, a pessoa que levava tudo isso
76060	79500	Trazia notinha, ó, a gente acreditava um nos outros, né?
80040	82660	Ah, deu tanto e a gente rachava entre a gente ali
82660	83660	Ou então
84220	86420	Daí na próxima outra pessoa pagou
86420	88440	Dependendo de como é que tava a situação da galera
88440	90720	A gente dava um jeito de tá pagando ali
90720	92620	E ficava jogando jogo de tabuleiro
92620	93580	Ficava jogando RPG
93580	97780	E tinha a regra que eu espero que vocês adotem no grupo de vocês
97780	99640	O mestre não pagava
99640	102220	Porque o mestre normalmente é o cara que, porra, ele preparou a aventura
102220	103480	Ele passou mais tempo pensando
103480	104900	Pelo menos no nosso caso
104900	109880	Era a pessoa que tinha pago pelos livros daquele sistema que a gente ia jogar, né?
110280	112480	Então, porra, o mestre ele não paga
112480	113980	Ou ele paga menos
113980	116380	Talvez pro seu grupo seja a parte de comer
116380	118940	Que os jogadores tragam, cada um traga alguma coisa
118940	121380	E o mestre fique responsável só pela Fanta, né?
121720	125480	O importante é não deixar faltar a Fanta do mestre
125480	128600	Porque a vida dos jogadores dependem disso
128600	132860	A Fanta, como você sabe, nos deu dois episódios na semana passada
132860	133720	Episódios extras
133720	137360	Ela esteve fim de semana em Tribarena Game by Fanta
137360	138620	E foi incrível
138620	140820	Espero que vocês tenham acompanhado, né?
140820	143240	Dá uma olhadinha lá no Instagram da Fanta
143240	145120	Já aproveita, segue eles no Instagram
145120	146160	Segue a Fanta lá no Twitter
146160	147700	Agradece pelos episódios extras
147700	149720	Esse é o terceiro episódio
149720	151620	O último episódio desta campanha
151620	153220	Espero que tenham outros, né?
153880	155680	Isso depende de vocês também, vamos lá, gente?
155840	157700	Mas, poxa, foi incrível, sabe?
157780	159500	Foi uma correria louca
159500	161480	Pra estar entregando esses episódios pra vocês
161480	164000	Essa semana ainda, quinta-feira, tem episódio regular
164000	166340	Então não é, ah, agora pronto, parei
166340	167360	Vamos esperar, não, não
167360	168880	Quinta-feira tem mais um episódio
168880	170320	Estejam prontos
170320	173220	Agradeço muito a Fanta por ter nos ajudado
173240	175520	E as portas estão abertas
175520	177000	Game by Fanta
177000	179260	O refrigerante oficial da CCCP
179260	180720	Worlds 21
180720	181640	E do RPGuash
181640	184760	Episódio de hoje, Tinta
184760	187100	Com a Juliana Aju
187100	188500	Que é a madrinha do RPGuash
188500	190740	Que estava nos últimos dois episódios
190740	192260	E vai estar no próximo
192260	195100	E ela, às vezes, participa lá do
195100	196940	No Fim do Universo, um podcast de RPG
196940	198680	Muito inspirado no RPGuash
198680	201700	E que eu recomendo vocês a ouvirem
201700	202600	Com Rafael Tellerman
202600	203200	Padrinho do RPGuash
203200	203220	Padrinho do RPGuash
203240	206280	Uma figura recorrente lá no Egoacast
206280	207660	E, junto com a Luana
207660	210020	Ele tem um podcast de gerência sem experiência
210020	212080	Que é um podcast de administração
212080	214200	E com o nosso querido Tic, o Patrick
214200	217400	O Patrick, além de padrinho do RPGuash
217400	219920	Ele faz parte de um pessoal bem bacana
219920	221540	Que faz lives lá na Twitch
221540	223880	Ticsto.tv barra Playonheart
223880	225400	Eu vou deixar o link no post
225400	231780	Ah, não, não
231780	232720	Não
232720	233200	Não
233200	235660	, não, não
235660	244060	Se alguém estiver ouvindo isso
244060	246480	Por favor, repasse-se a mensagem
246480	250120	O Realidades Paralelas do Guaxinim
250120	251920	Usa o sistema
251920	253780	Guaxinim's Gambiarra
253780	255300	Nele
255300	257920	Cada jogador possui um único atributo
257920	259960	Que vai de 2
259960	261200	A 5
261200	261220	A 5
261220	263160	A 5
263160	265560	Quanto maior o atributo
265560	267980	Mais atlético é o personagem
267980	270740	Quanto menor
270740	273340	Mais inteligente e clarismático
273340	277400	Sempre que o jogador faz algo
277400	278420	Com a chance de errar
278420	280240	Joga dois dados
280240	283080	E precisa tirar o seu atributo
283080	284360	Ou menos
284360	286420	Para ações físicas
286420	289440	E ataques
289440	292860	Ou seu atributo ou mais
292860	293120	Ou menos
293120	295520	Para ações intelectuais ou sociais
295520	298800	Se a jogada for fácil
298800	300640	Ou tiver um auxílio
300640	303500	Joga um dado a mais
303500	307520	Se a jogada for difícil
307520	309500	Rola-se um dado a menos
309500	310900	Eu
310900	312440	Eu sou o Uberalta
312440	315380	E sou o padrinho
315380	316640	Do RPG Guax
316640	318100	Porque você
318100	321260	Você é a única esperança
321260	322560	De salvar as sete pessoas
322560	322580	De salvar as sete pessoas
322580	324340	De salvar as sete realidades paralelas
324340	324480	De salvar as sete realidades paralelas
324480	324580	De salvar as sete realidades paralelas
324580	326540	De salvar as sete realidades paralelas
326540	328180	Não deixe de nos seguir nas redes sociais
328180	329080	Arroba Marcelo Guaxinim
329080	330560	Arroba RP Guaxa
330560	332580	Dá um pulinho nas redes sociais da Fanta
332580	335220	Agradece, interage com os nossos tweets
335220	336760	Em relação à marca
336760	339260	Eu recebi latinha em casa
339260	339920	Sabe?
340100	341020	Eu tava um dia de boa
341020	342100	Guaxa, tá assim em casa?
342140	342620	Tô em casa
342620	343820	Então, porra, desce lá
343820	345380	Nós temos latinhas geladinhas
