start	end	text
0	14580	A imensa maioria dos grandes heróis possuem um passado trágico e triste.
14920	17540	Então por que tanta gente ainda deseja ser um grande herói?
17900	21460	Um grupo de aventureiros conseguirá o poder que deseja, mas a que preço?
21960	29200	Episódio de hoje, o Lobo de Enio, com os padrinhos, Agatha, no papel da guerreira Laura.
29200	35220	Com Gabriel Mezena representando todos os Gabriéis, no papel de Crotaro, o clérigo.
35500	39020	E o Hector, lá do Highcast, interpretando o ladino Evan.
39480	42640	O RPG Guarcha usa um sistema chamado Lasers e Sentimentos.
43120	49160	Basicamente, cada jogador tem apenas um único atributo, um número, que vai de 2 a 5.
49500	53880	E sempre que ele precisa fazer uma jogada de ataque ou de uma ação física,
54520	56940	ele precisa rolar seu atributo ou menos.
56940	58940	Por exemplo, um personagem com atributo 3,
59620	63820	se ele tentar atacar alguém ou rolar no chão para apagar o fogo,
64180	68620	ele precisa tirar 1, 2 ou 3 nos dados que ele lançar para ter um acerto.
68880	73420	Da mesma forma, se você tentar alguma coisa que não seja um ataque nem uma ação física,
73880	78200	como por exemplo, notar um detalhe, achar uma porta escondida,
78700	81080	você precisa rolar seu atributo ou mais.
81420	85340	No exemplo, 3, 4, 5 ou 6 seriam um acerto.
85340	87400	Os dados obviamente são de 6 lados.
87400	90100	Maiores informações me procurem nas redes sociais
90100	98980	e se você gosta desse projeto, pense em ser nosso padrinho
98980	102180	e descubra como essas pessoas chegaram até aqui para jogar.
102680	105940	Maiores informações no Escudo do Mestre ao final do episódio.
106460	107080	Boa aventura!
117400	121260	Aí vocês estão na caverna.
121740	122340	Rola os dados.
123380	125000	Bola de fogo!
125660	128800	Chama o clérigo.
129940	131180	Como assim eu morri?
132360	133560	Rola a iniciativa.
134240	136640	Então, não tem armadilha.
136920	137520	Podemos ir.
138240	139420	O que vocês fazem?
140800	141520	Tá, tá.
141740	144840	Eu amarro uma corda nelas e uso como arma.
144840	146120	Eu ataco.
146480	147000	O macro.
147000	150460	Lança seu Thunderbolt mais 15 no Upholder.
150480	152760	E eu quero rolar a percepção, posso?
153480	155160	Tem algum lugar pra se esconder?
155780	158040	Ah, falha a crítica.
158600	159400	Ataque de impunidade!
159740	161980	É erro, mano! Chama o clérigo!
164780	168360	RPG Realidades Paralelas do Guaxinim.
168720	171000	Sua aventura de bolso na forma de podcast.
171000	174260	Uma jornada completa a cada episódio.
177000	181000	Se inscreva no canal e ative o sininho pra receber notificações de novos vídeos.
181000	184000	Vocês três são guerreiros extremamente experientes.
184000	189200	Estão acostumados a todo tipo de combate, já viveram mil aventuras juntos, sempre andam juntos.
189200	191760	O primeiro personagem é o da Agatha, é a Laura.
191760	193200	Qual a aparência do teu personagem?
193200	196520	Então, ela é de cabelo preto, bem longo.
196520	199400	Ela é meio mesculosa, ela é negra.
199400	204280	Tem uma veste mais simples, mas ela não liga muito pra vaidade.
204280	205480	Mas ela é bem bonita.
205480	206480	Que arma que ela usa?
206480	210080	Ela usa duas espadas, mas ela sabe usar o arco e flecha.
210080	212080	É Laura e o atributo é 5, né?
212080	212880	Isso mesmo.
212880	213380	Tá.
213380	214880	O Gabriel, como é que é o teu personagem?
214880	216880	O Crotaro, ele é...
216880	218480	Ele não é muito alto.
218480	224280	Ele usa um manto branco que cobre da cabeça até um pouco acima dos pés.
224280	228080	Ele tem um rosto duro, tipo de...
228080	229080	Que não é muito...
229080	231080	Tem cara de poucos amigos.
231080	233480	E ele tem uma atitude bem intensa.
233480	236480	E ele usa uma Morningstar como arma.
236480	238480	Aquela massa com pontinhas.
238480	239480	Ele...
239480	240480	Ele é um clérigo, né?
240480	241480	Um clérigo, isso.
241480	242480	O Hector...
