start	end	text
0	9460	Se eu pegar essa ilha e esse helicóptero, e aí tudo faz sentido, porque aqui tem um zumbi e ali não tinha, e agora?
10120	15000	É isso! É isso! Eu sabia! Eu sabia! O Guaxaverso existe!
15120	15960	Como assim?
16180	18000	Você entendeu a referência do último episódio?
18240	18980	Olha só, faz tudo!
18980	20020	Não, o Guaxaverso sabe o que faz!
20020	20960	Espera, o que é o Guaxaverso?
21000	22980	Era só uma questão de tempo.
23080	24520	O Guaxaverso sempre existiu!
24520	27180	Eu quero entender o Guaxaverso!
27220	28560	Alguém me explica o que é o Guaxaverso?
28560	32020	É, pessoal, não existe o Guaxaverso.
32080	33720	Eu acredito no Guaxaverso!
33820	36560	Mas supondo que ele exista...
37880	41520	Guaxaverso, onde o que não existe é debatido.
45940	49820	Olá, eu sou Marcelo Guaxinim, narrador, produtor, idealizador, podcast de realidades para nós do Guaxinim,
49980	53740	e, embora a gente esteja gravando o primeiro de abril, como esse episódio vai sair depois,
54180	56680	a gente está imune a mentiras.
56680	58540	Para quem não sabe, o Guaxaverso...
58560	59940	O Guaxaverso é o nosso antigo escudo-mestre.
60280	62700	Aqui vamos ler os comentários e discutir as teorias do último episódio,
63100	66140	que, no caso, foi Sonhos de Ananda.
66620	69560	R.P. Guaxa, 160.
70360	74980	E eu estou aqui, não com uma, mas com duas pessoas,
75380	77880	e quem ouviu o episódio sabe quem são elas,
78300	80060	só poderiam ser elas.
80480	83640	Quem não ouviu o episódio não deveria estar aqui,
84120	85980	porque, a partir de agora...
85980	86720	Spoilers!
86720	87720	O episódio passado...
88560	93320	Foi o pedido de casamento de Amanda e Ágata.
93320	94060	Olá, meninas.
94060	94560	E aí?
94560	95060	Oi.
95060	95560	Beijo, amor.
95560	97060	Beijo.
97060	97560	Ok.
97560	100560	Eu disse o primeiro beijo ao vivo, quer dizer, não é, R.P. Guaxa? É.
100560	103560	Eu já ouvi isso no buraco, no buraco atrás do posto.
103560	105560	É bom explicar, né?
105560	107560	Sim, dá o nome completo.
107560	110560	Não é de mais nada, já que citei Ágata.
110560	113560	Redes sociais e onde as pessoas te acham.
113560	115560	Olá, meu nome é Ágata Sofia.
115560	117560	Vocês podem me achar no Twitter como ÁgataSofia.
117560	118060	Amor.
118060	118560	Sofia.
118560	119560	Underline.
119560	123060	E eu também tenho um podcast de videogames mensal.
123060	126060	Na verdade, é semanal, mas a gente dá uma roubadinha.
126060	129060	Que é tipo um clube dos livros, só que de jogos.
129060	130060	A gente fala todo mês.
130060	134560	Eu e outra pessoa que já apareceu aqui na taverna, que é o Jojô Galvão.
134560	137560	Então, escuta lá o buraco atrás do pôster.
137560	138560	E a Amanda?
138560	139560	E eu.
139560	143060	Se vocês quiserem me achar na rede social, vocês podem me encontrar no Twitter como
143060	145560	arroba cute, underline cute, com L só.
145560	146560	Me encontrem.
146560	147060	Me...
147060	148560	Faça commissions comigo.
148560	149560	Me dê dinheiro.
149560	150560	É...
150560	153560	Vocês já contaram a história do porquê que o seu kill é só com L?
153560	157560	É porque quando me marcam, fica kill com dois Ls, parece um discurso de ódio.
157560	161060	O Twitter literalmente já bloqueou o comentário por causa disso.
161060	162060	Ah, sim.
162060	163060	Justo.
164060	168060	No dia 7 de dezembro de 2023...
168060	169060	Tem a hora?
169060	170060	Tem a hora aqui.
170060	175060	Às 15 horas e 33 minutos, a dona Amanda me mandou uma mensagem.
175060	177060	Eu acho que posso pedir um favor e uma ajuda?
177060	179560	É meio grande, então se não der, tudo bem.
179560	181060	Posso ler, né, Amanda?
181060	182560	Pode ler, tudo bem.
182560	184560	É a primeira vez que estou escutando isso também.
184560	185560	É.
185560	190060	Eu e a Agatha nos conhecemos por causa do RPG Guaxa e eu queria te perguntar se você
190060	192560	toparia me ajudar a fazer o pedido de casamento.
192560	195060	Eu escolhi hoje as aliança...
195060	196060	As aliançar.
196060	200060	Ainda preciso descobrir o número do anel dela e esperar chegar.
200060	205560	Mas o que eu tinha em mente era uma aventura, algum pretexto que os jogadores tivessem que
205560	206560	entregar no final.
206560	209060	Um anel para um casal, essa foi a ideia que ela trouxe.
209060	213060	É um favor grande porque tomaria tempo e eu sei que você é bem ocupado.
213060	216560	Estava até agora falando de jogos do Yakuza, mas tudo bem.
216560	219060	E preciso marcar o dia e tudo mais.
219060	222060	Mas a ideia seria eu fazer o pedido no lugar do NPC.
222060	223560	Eu preciso responder agora.
223560	226560	Eu estava planejando pedir ela em março.
226560	229560	Ela vai para a BSB para a minha formatura.
229560	231060	Nossa, quero ajudar.
231060	232560	Aí eu respondi...
232560	236060	Olha só, ela terminou de escrever 15h38.
236060	239560	Quanto tempo eu pensei no negócio importante como esse?
239560	240560	Sério.
240560	242560	Eu mandei 15h38 também.
242560	245560	Nossa, quero ajudar sim, mas deixa eu pensar.
245560	247560	Aí ela mandou, tranquilo.
247560	249560	Aí eu mandei para ela dia 9 de dezembro.
249560	250560	Me ajuda a entender.
250560	254560	Por exemplo, dia 19 eu vou narrar para a Agatha, Ju e Sarah.
254560	257560	Que foi o episódio do...
257560	258560	Magnolia.
258560	259560	Magnolia.
259560	262060	É porque eu lembro das aventuras do nome que eu dei quando eu escrevi.
262060	263060	Não o nome que saiu.
263060	264060	Mas é Magnolia.
264060	265060	Hum...
265060	270060	Eu ainda preciso ver se vai dar para encaixar uma NPC para no final pedir ao jogador em casamento.
270060	276560	Aí você estaria ouvindo e no final eu pediria para você já fazer a fala do NPC e seria o pedido de casamento?
276560	281560	Aí você faria o pedido do jogo e na sequência pediria para valer ou não?
281560	283560	A ideia é diferente. Me ajuda a pensar.
283560	284560	O que você tem em mente?
284560	288560	Ela mandou um textão gigantesco tentando explicar.
288560	292060	E ela fala que estava pensando em não fazer agora.
292060	293560	Ela estava pensando em fazer esse pedido lá para 28 de dezembro.
293560	295060	Foi antes de vocês irem morar junto, né?
295060	296060	Foi.
296060	297060	Não foi?
297060	298060	Acabou sendo dia 5 a aventura, se não me engano.
298060	299060	Ou 6, né?
299060	300060	Isso.
300060	301060	Acabou sendo depois que vocês já voltaram de Brasília.
301060	302060	E daí ela deu uma ideia assim, ó.
302060	303060	Ela deu duas opções.
303060	304060	Carteiros interdimensionais.
304060	305060	E daí era para colocar uns easter eggs de personagens do casal que a gente já fez.
305060	306060	Dois.
306060	307060	Aquela situação que uma pessoa pede uma pera, mas para conseguir a pera precisa pegar
307060	308060	uma páginas.
308060	309060	É.
309060	310060	É.
310060	311060	É.
311060	312060	É.
312060	313060	É.
313060	314060	É.
314060	315060	É.
315060	316060	É.
316060	317060	É.
317060	318060	É.
318060	319060	É.
319060	320060	É.
320060	321060	É.
321060	322060	É.
322060	323060	É.
323560	324560	É.
324560	325660	A pessoa quer 1938, mas não pode ganhar uns Bic少s.
325660	327580	Na verdade ela foi à BRASIL, hoş nas quais não tem ideia.
327580	329920	Depois você vai lá e para pegar pá precisa de um avião.
329920	334040	Mas para pegar o avião precisa fazer com seus é, para colocar a gasolina e por aí
334040	335280	vai até eles terem a coisa para trocar.
335280	337560	Mas daí no caso seria o anel no final para o NPC.
337560	339320	Mas aí seria o anel no final para o NPC.
339320	343700	Ela tinha ideia do anel, eu acabei me perdendo nisso.
343700	345100	O ideal é dar várias ideias ali.
345100	347060	Aí pedidos de NPCs, meses foram passando.
347060	348860	Ela me mandou o texto.
348860	349980	Eu mandei para ela as datas.
349980	350980	A gente começou a discutir.
350980	352040	Ela mandou o texto para mim.
352040	353520	E é o mesmo que ela...
353520	353560	Dá...
353560	355860	praticamente o mesmo, né, que ela lê
355860	358140	no episódio, né, muita gente achou
358140	359540	ah, é furo de roteiro
359540	361860	que ela fala do mesmo, mas é um pedido
361860	363660	e desenvolvidos ali, né
363660	365760	e daí no fim eu mandei pra ela
365760	367740	a minha ideia da aventura
367740	369680	que seria um monte de fantasia medieval
369680	371880	de três jogadores com 15 anos mais ou menos
371880	374020	e depois eles iriam ter um salto
374020	376360	no tempo, e durante esse tempo
376360	378040	é...
378040	380040	ela ia ficar encontrando em sonhos
380040	382240	a NPC, e daí a Amanda
382240	383980	respondeu, eu gostei, achei criativo
383980	386060	e silêncio, aí eu botei
386060	387780	mas, aí ela, nada
387780	391620	e aí ela botou
391620	394340	eu nunca teria imaginado algo assim, eu gostei
394340	396340	acho que é por isso que você já escreveu
396340	397580	quase 200 aventuras
397580	399880	hahaha, obrigado, isso pra mim, pô, foi um
399880	402060	baita elogio, tipo, pô, ela não só
402060	403920	gostou e ela achou criativo
403920	404840	eu fiquei feliz
404840	407740	aí ok, ok, as coisas
407740	409480	aconteceram como vocês
409480	411940	ouviram, né, Amanda
411940	413700	quando é que te surgiu a ideia, assim
413700	415560	de, porra, vou falar pro Guaxi
415560	417960	e vai ser na aventura? Uns três anos atrás
417960	419240	haha, o quê?
420240	420680	o quê?
421760	423800	há três anos atrás, vou falar com o Guaxi, vou pedir pra ele
423800	424720	fazer uma aventura, então
424720	426760	é que faz muito tempo
426760	429600	é que assim, a Agatha e a gente
429600	430600	namoram, vai fazer
430600	433200	três anos atrás, acho que é
433200	435460	um e meio, a gente já namora, vai fazer
435460	437580	quatro anos agora, no meio do ano, em junho
437580	439560	e em 2021
439560	441580	a gente passou o mês inteiro
441940	443720	juntas, a gente pegou minhas férias
443720	445680	as férias dela, e a gente passou
445680	448040	15 dias em Brasília e 15 dias aqui em Curitiba
448040	449880	pra gente ver como seria morar juntas
449880	451800	e depois daquele dia eu falei, vou pedir a ela
451800	453460	em casamento, eu só não tinha dinheiro
453460	455520	e eu não tava formada, não ia poder vir pra cá
455520	457300	e aí eu fiquei pensando como eu pediria
457300	459980	eu cheguei a, tipo, várias, várias maneiras
459980	461560	tanto que eu falei que eu tinha um plano B
461560	463600	era a minha segunda melhor opção, mas eu fiquei
463600	465320	poxa, a gente se conheceu no RPG Guaxi
465320	467900	seria legal se o pedido fosse
467900	469800	no RPG Guaxi, eu inclusive
469800	471880	não esperava que fosse sair o episódio, eu até ia falar
471940	473880	se não desse pra sair tava tudo bem
473880	476180	podia ser só uma gravação
476180	477960	fake, a segunda opção
477960	480140	de pedido era caso você não pudesse
480140	481540	fazer o pedido no RPG Guaxi
481540	483900	que eu tinha que ter um plano B, que ia ser só um pedido
483900	485900	mais íntimo mesmo em casa, eu ia
485900	487220	fazer um jantar pra ela e pedir
487220	490040	Agatha, te confiou em algum momento?
490560	492000	não, não se confiei
492000	493040	tanto que assim
493040	495840	eu deveria ter se confiado de antemão
495840	497740	porque minha mãe
497740	500100	chegou um dia em dezembro aqui em casa
500100	501660	e falou, filha
501940	504180	eu tô querendo ver a aliança
504180	506340	pra minha esposa lá, que é a Paula
506340	508520	minha madrasta, tô querendo ver a aliança
508520	510280	e tal, mas eu deveria ter pensado
510280	512280	caramba, elas tão juntas há quase 10 anos
512280	514040	por que ela tá vendo a aliança agora?
514480	516460	mas eu não pensei nisso, eu fui pra ela
516460	518260	na loja com ela
518260	520480	ver a aliança, daí eu testei
520480	522180	meu dedo pra ver, não, eu já quero ver
522180	524020	porque no futuro eu quero comprar uma aliança pra Amanda
524020	526240	e isso era tudo um pretexto que a Amanda
526240	528420	pediu pra minha mãe pra, ó, ver o número
528420	530000	da aliança que a Agatha usa
530000	531920	e já teve o
531940	534100	o Felipe Xavier e a Dani
534100	536220	já perguntaram pra mim
536220	538020	anteriormente, ah, que número que você usa
538020	539840	de aliança, porque a gente quer mandar um presente
539840	542260	então teve várias essas coisinhas
542260	543940	no meio do caminho, que eu não desconfiei
544820	545420	porque
545420	548480	não sei, minha cabeça não desconfiou
548480	549860	mas eu deveria
549860	551640	agora de antemão, eu deveria
551640	554120	eu fiquei preocupado, assim, tipo, porra
554120	555880	é, porque assim, a gente vê
555880	558020	esses períodos de casamento que não dão
558020	560140	certo, e porra, é uma vergonha
560140	561360	pra falar pras pessoas
561940	563560	é, porra, eu não, sei lá
563560	565480	aqueles que é em público, sabe
565480	567620	o cara para, põe uma banda
567620	569540	num restaurante, pra menina dizer
569540	570780	não, o cara, sabe
