start	end	text
0	10120	Se eu pegasse a ilha e esse helicóptero, e aí tudo faz sentido, porque aqui tem um zumbi e ali não tinha, e agora...
10120	15000	É isso! É isso! Eu sabia! Eu sabia! O Guaxaverso existe!
15120	15960	Como assim?
16180	18000	Você entendeu a referência do último episódio?
18240	18980	Olha só, faz tudo!
18980	19620	Não, o Guaxaverso sabe!
19620	20960	Espera! O que é o Guaxaverso?
20980	22980	Era só uma questão de tempo!
23080	24220	Todo mundo conheceu!
24220	24540	O Guaxaverso sempre existiu!
24540	27180	Eu quero entender o Guaxaverso!
27220	28560	Alguém me explica o que é o Guaxaverso?
28560	32020	É, pessoal, não existe o Guaxaverso!
32100	33720	Eu acredito no Guaxaverso!
33820	36560	Mas, supondo que ele exista...
37880	41540	Guaxaverso, onde o que não existe é debatido!
44900	47820	Pra quem não sabe, o Guaxaverso é o nosso antigo escudo-mestre.
48140	51560	Aqui vamos ler os comentários e discutir as teorias do último episódio, que no caso foi...
52200	55140	No roteiro tá a vaca, o fifio e os feijões.
58140	58500	Que?
59420	63940	Olá, eu sou o Marcelo Guaxanin, narrador, produtor e idealizador do podcast Realidade Esperada do Guaxanin.
64440	66260	E o Filipe tá aqui por um motivo.
66660	69200	Pra quem não sabe, o Guaxaverso é o nosso antigo escudo-mestre.
69520	77320	Aqui vamos ler os comentários e discutir as teorias do último episódio, que no caso foi o Homem de Eterno Carmin, RP Guaxa 121.
77760	78380	Olá, Filipe!
78660	81480	Olá, Guaxa! Olá, pessoas! Tudo bem com vocês?
81660	83440	Esse é o segundo ou terceiro Guaxaverso?
83800	84520	Que eu participo?
85000	85200	É.
85400	86280	Não faço ideia.
86280	90100	Eu... eu... pelo menos o segundo porque o último foi o...
90100	90960	Obrigado pelo carinho e atenção.
92580	94480	Pelo menos o segundo eu tenho certeza.
96160	98640	Mas deve ser o terceiro ou quarto já.
99040	99260	Ok.
99500	103420	É tipo... é tipo a Ju do... do... do...
103420	105400	Eu posso trazer esse dado agora, inclusive.
105940	108680	Não, não precisa. Não precisa. Vamos... vamos... vamos seguir aqui.
110260	114840	Uma coisa muito importante que vocês podem fazer, assim como o Moisés do chat estava dizendo que vai fazer também.
114840	116220	Agora botei no áudio.
116280	118480	A cobrança fica aí pra... pra caselizista.
118940	121780	Você pode se tornar padrinho deste projeto a partir de um real.
121900	122740	Você tá ajudando a gente.
123120	126840	Mas o ideal, pra todo mundo ficar feliz, é cem... não, mentira.
127160	128420	É dez reais.
128980	132740	Que com... a partir de dez reais, ou mais se tu quiser, a gente não tá em uma empresa.
133160	135420	A partir de dez reais, você vai receber por e-mail.
135900	140120	Ali, uma semana no máximo depois que tu fez o pedido, porque eu faço manualmente, sou eu que faço o negócio.
140480	142520	Você vai receber o link pra entrar no grupo do Telegram.
142820	144180	A gente vai entrar no grupo principal.
144180	146180	E de lá tu consegue entrar em outros grupos.
146280	149940	E... e faz parte de uma comunidade maravilhosa, que a gente já falou muitas vezes.
149940	151940	Grava voz de NPC.
151940	152440	É...
152440	152940	Joga mesmo de RPG.
152940	154940	Joga aventuras com os padrinhos.
154940	155440	Que bicho.
155440	157440	Mestre aventura pros padrinhos, joga...
157440	166740	Ontem, eu tava ao vivo na Twitch jogando, e os padrinhos tão jogando Gart, lá no Discord, ignorando a minha existência na internet.
166740	168740	Não, não, não. Eles fizeram uma homenagem pra você.
168740	170740	Eles fizeram um desenho.
170740	172740	Não, eles... eles fugiram. Todos eles fugiram.
172740	174740	Poxa, mas fizeram um desenho seu lá.
174740	176740	Eles ouviram quando desenharam. É isso. Isso é o oficial.
176740	180740	Mas, você pode conversar comigo, conversar com as pessoas da tabela, que são mais legais do que eu.
180740	182740	É... um monte de coisa.
182740	184740	Sim.
184740	186740	Segue a gente nas redes sociais.
186740	188740	Mesmo... assim, se você não pode ser padrinho, você tem a obrigação de seguir.
188740	190740	Se você é padrinho, pô, você gosta tanto de mim, você tem a obrigação de seguir.
190740	192740	Então, segue a gente na... no Twitter e no Instagram.
192740	194740	Arroba Marcelo Gostin.
194740	196740	Arroba R.P. Guaxa.
196740	198740	E no Twitch, arroba... não, não é arroba.
198740	200740	Arroba Marcelo Gostin.
200740	202740	Arroba Marcelo Gostin.
202740	204740	É Twitch.tv, barra R.P. Guaxa.
204740	206740	É Twitch.tv, barra R.P. Guaxa.
206740	208740	Onde a gente faz a leitura de comentários.
208740	210740	A gente está aqui hoje, terça-feira, às 21h, dia 1º de novembro.
210740	212740	A gente está aqui hoje, terça-feira, às 21h, dia 1º de novembro.
212740	214740	Para ler os comentários do último episódio.
214740	216740	Para ler os comentários do último episódio.
216740	218740	Sigam também o Felipe Xavier, FX...
218740	220740	C-L-S-M-G.
220740	222740	No Instagram, no Twitter também.
222740	224740	É...
224740	226740	Aonde eu posto minhas loucuras.
226740	228740	Inclusive, começa hoje o RPG November.
228740	230740	Que... é uma ideia para divulgar o RPG nas redes sociais.
230740	232740	Que... é uma ideia para divulgar o RPG nas redes sociais.
232740	234740	O Felipe, você, a sua ideia, que tem a ver com RPG,
234740	236740	posta, marca o RPG Guaxa, marca a gente...
236740	237740	No mês passado foi inteira...
237740	239740	Qual a palavra de hoje, Felipe?
239740	241740	Primeira palavra do dia.
241740	242740	Dentro!
242740	244740	Dentro...
244740	246740	Só na Taberna já foram criadas mais de dez aventuras.
246740	248740	Só na Taberna já foram criadas mais de dez aventuras.
248740	250740	Então, o pessoal criou de tudo.
250740	252740	Tem mesmo aventuras mais de terror,
252740	254740	Tem mesmo aventuras mais de terror,
254740	256740	mais de investigação, mais alegre...
256740	258740	umas coisas muito malucas...
258740	260740	incríveis e divertidas.
260740	262540	ok
262540	265520	Na verdade os jogadores no fim descobrem que tudo era um aquário
265520	266540	Eles estavam dentro
266540	268420	Eu já ouci essa
268420	270120	Tá bom, faz sentido
270120	273340	Obrigado, eu tô cansado, foi improviso, vamos lá
273340	275140	Mas a gente tá aqui
275140	277940	Ah, a Dungeonist ainda existe?
278080	278600	Se não eu corto isso
278600	279700	Sim, existe
279700	281560	Choraram tanto
281560	285140	Tá certo, e se vocês quiserem também
285140	287180	Vocês podem me encontrar na Dungeonist
287180	289080	Procure lá por
289080	290320	Felipe Xavier
290320	293520	Onde eu posto os meus sistemas de RPG
293520	294460	Enfim
294460	296000	Que eu acabei criando
296000	298040	É pago o quanto quiser
298040	301100	Então se puder ajudar lá eu agradeço muito
301100	302840	São sistemas mais simples
302840	304780	Sistemas minimalistas que você com
304780	307340	Uma página só você já sai jogando com seus amigos
307340	308560	Tem todas as regrinhas lá
308560	310900	É realmente muito divertido
310900	312480	Tem desde sistema pra
312480	314500	Simular idosos aventureiros
314500	316280	Até mesmo sistema de viagem no tempo
316280	318120	Ou coisinhas mais tradicionais
318120	320200	Vai lá, procura por Felipe Xavier
320200	321120	Lá no Dungeonist
321120	322640	Você vai ver os sistemas por lá
322640	324200	Conheça lá o trabalho do Felipe Xavier
324200	326640	É maravilhoso, este homem criativo
326640	329600	E se importar quanto puder
329600	331100	Mas não precisa se molduar
331100	333180	O cara tá aí, curtindo a vida
333180	334380	Longe de casa
334380	337620	Encontrou amor? Encontrou amor, tá bem melhor do que muita gente
337620	339780	Mas ainda assim longe de casa
339780	341660	Encontrei amor e os boletos vieram juntos
341660	344220	Então é bom
344220	345900	Eu sei como é
345900	347820	Mas vamos lá
347820	348840	Vamos ler os comentários
348840	349140	Vamos lá
349140	349160	Vamos lá
349160	349260	Vamos lá
349260	349280	Vamos lá
349280	349300	Vamos lá
349300	349320	Vamos lá
349320	349340	Vamos lá
349340	349380	Vamos lá
349380	349620	Vamos lá
349620	350180	Vamos lá
350200	352620	Primeiro comentário é do Jorge Marcos Santos
352620	354080	E vamos seguir a regra, infelizmente
354080	356940	Quer dizer, deixa eu espiar isso aqui
356940	358280	Pô, o próximo é uma linha
358280	359320	Depois
359320	363180	Guaxa, você manda e eu sigo o baile
