start	end	text
0	9460	Se eu pegar essa ilha e esse helicóptero, e aí tudo faz sentido, porque aqui tem um zumbi e ali não tinha, e agora?
10120	15000	É isso! É isso! Eu sabia! Eu sabia! O Guaxaverso existe!
15120	15960	Como assim?
16180	18000	Você entendeu a referência do último episódio?
18240	18980	Olha só, faz tudo!
18980	20020	Não, o Guaxaverso sabe o que faz!
20020	20960	Espera, o que é o Guaxaverso?
21000	22980	Era só uma questão de tempo.
23080	24520	O Guaxaverso sempre existiu!
24520	27180	Eu quero entender o Guaxaverso!
27220	28560	Alguém me explica o que é o Guaxaverso?
28560	32020	É, pessoal, não existe o Guaxaverso.
32100	33720	Eu não acredito no Guaxaverso!
33760	36560	Mas supondo que ele exista...
37880	41500	Guaxaverso, onde o que não existe é debatido.
57500	58060	Guaxaverso
58060	58540	Guaxaverso
58540	62560	Ah, eu sou Marcelo Guaxinim, narrador, produtor, idealizador, podcast do Realidade Paralelo do Guaxinim,
62880	66880	e eu queria tirar férias pra jogar Like a Dragon e Infinity Well.
66960	69120	É meu hiperfoco no momento.
69440	71480	Pra quem não sabe, o Guaxaverso é o nosso antigo escudo-mestre.
71840	74220	Aqui vamos ler os comentários e discutir as teorias do último episódio,
74600	81600	que no caso foi a Ordem do Primeiro Filho, RPG Guaxa 155.
81600	87960	E eu estou aqui com ele, que me ajudou a idealizar esse episódio inconscientemente,
88540	90060	o Guax, tudo bem, querido?
90180	92720	Tudo bem. Conscientemente, na sua opinião, né?
92780	96280	Eu já fui só tal como Inception plantando a sementinha ali, ó.
96780	98320	Cavando as coisas.
98860	99880	Ok, ok.
101120	103480	Antes de discutir isso, como é que as pessoas te acham na internet?
103720	108420	As pessoas me acham na internet principalmente pelo Twitter, pelo Twitter.
108720	113520	Estou lá como arroba senhorbaço, senhor escrito por extenso, baço com dois S's.
113520	117520	Ou pelo site Letor Cabuloso, e às vezes aparecendo lá no...
118540	120460	Quando a Domênica me tira da geladeira.
121160	122440	Lá tinha que ser da estante, né?
122940	124980	Não, não, não, não. É geladeira mesmo.
125280	128700	É universal. Não vamos mudar as coisas, porque depois dá uma confusão.
128920	129440	Mantenha o padrão.
129920	131120	Ok, ok, ok.
131720	134660	Era pra personalizar, mas tudo bem. É uma geladeira.
134840	137240	Mas como eu estava dizendo, a gente num Guaxaverso que...
137240	138160	Eu não lembro qual foi.
138680	141060	A gente embestou de falar de John Wick.
141680	142080	Poxa.
142280	143480	E falamos também de Pecado.
143700	145000	Lembra? Foi no mesmo episódio, né?
145000	146320	Foi, que eu estava...
146320	148000	A gente se aceitou alguma coisa de anime.
148000	152000	A gente estava falando como o pessoal de anime tem uma tara, né?
152040	152520	Por fazer...
152520	157040	Lá tem o The Seven Deadly Sins, tem o Fullmetal Alchemist.
157120	162540	Tem vários deles que usam pecados capitais como inimigos, algum tipo de referência, né?
162920	164000	Perfeito, perfeito.
164120	167000	E esse episódio deu origem a um episódio que foi muito elogiado.
167380	170960	Recebi palavrões da senhora Domênica, da senhora Baço.
173020	175880	O pior é que eu estava gravando, e daí eu tinha lá o áudio dela,
175880	177300	e ela postou no X.
178000	180360	Ela tinha mandado o áudio, assim, porra, eu quero ouvir isso.
180440	182320	Mas a gente tinha que terminar o que estava começando.
183380	186380	Nossa, assim, eu tive um pouco de dó da Domênica,
186520	189020	porque você falou do hiperfoco, você estava com o jogo,
189180	190540	eu fui os últimos dias.
190780	194760	Chegou um momento que Domênica, assim, olhou e falou assim pra mim,
194860	196920	olhou bem seriamente assim pra mim, no fundo dos meus olhos,
197000	198760	e falou, parou, chega.
198960	201260	Tipo, não consigo mais ouvir sobre isso,
201360	205960	porque eu estava, sei lá, cinco dias falando do episódio que tinha saído,
205960	207980	e eu achei que tinha ficado a coisa mais foda do universo,
208100	212100	e eu estou, assim, apaixonado, assim, esse é um que eu quero,
212200	213700	eu mandei para todos os meus amigos,
213800	215200	mandei para todo mundo que joga RPG comigo,
215300	217000	falei, olha, vai despedir-se, tá ligado?
217100	218100	Tipo...
218200	220600	Botou na porra da geladeira, mano.
220700	223600	Porra, cara, se minha mãe, né, tipo, escutasse isso,
223700	226000	ela queria o que eu mandava, tipo, mãe, olha isso, sabe?
226100	227000	Porque estava...
227100	229000	Eu achei que ficou sensacional, assim,
229100	232000	eu tenho um pouco de dificuldade de elogiar, porque eu estou nele,
232100	235000	mas puta que me pariu, eu acho que é uma das melhores coisas
235100	237880	que você fez nos últimos anos, assim, de aprendizado.
238000	239000	Eu achei muito foda.
239100	241000	Seis anos, assim, é o melhor episódio para ti.
241100	242000	Mentira, ainda tem...
242100	245000	Eu mandei para você que ele ficou no meu top five, assim,
245100	247000	mas ainda tem alguns ali que eu gosto mais.
247100	249000	Mas, cara, eu achei...
249100	253000	Achei demais, e como editado, foi...
253100	258000	Ficou bem diferente também, porque, cara, a gente gravou muitas horas, né?
258100	260000	A gente gravou três horas de episódio,
260100	262000	e eu estava em algum momento falando, assim,
262100	264000	eu acho que o Guax vai fazer parte um e dois, sabe?
264100	266000	E estava ali, eu falei...
266100	268000	A gente não estava nem sentindo a gravação.
268100	270000	Não, assim, foi maravilhoso.
270100	275000	No meu hiperfoco de episódio favorito, é um que vai sair ainda.
277100	280000	Eu estou sempre com a cabeça no próximo, sabe?
280100	281000	Você vai estar no futuro.
281100	282000	É.
282100	284000	Tanto que, assim, não é o próximo episódio,
284100	286000	porque o próximo episódio já está editado, ele está revisado,
286100	290000	ele está lá, eu vou gravar a abertura e jogar para os padrinhos segunda,
290100	293000	e quinta-feira sai no feed, ele está pronto.
293100	295000	É bem bacana, é um episódio bem divertido,
295100	297900	é uma vibe bem mais alegre do que a gente teve,
298000	299900	em janeiro, né?
300000	300900	Uhum.
301000	302900	Mas tem um episódio mais para frente,
303000	306900	que, inclusive, vai ter um NPC do senhor Rodrigo Basso.
307000	307900	Olha aí.
308000	308900	Porque ele foi um episódio, assim,
309000	311900	pô, esse aqui é o meu episódio do ano,
312000	312900	porque a gente está no início do ano, né?
313000	317900	Mas na minha cabeça é o ápice ali, porque eu gostei muito.
318000	318900	Eu percebi.
319000	320900	Esse aqui, eu vou chamar padrinhos,
321000	324900	mas ao invés de jogar no grupo e a gente testar o microfone dos outros,
325000	327800	não, eu vou escolher, um por um, essas pessoas,
327900	330900	e daí o Basso foi escolhido para um desses NPCs.
331000	333900	É um dos grandes NPCs que tem três páginas de fala?
334000	334900	Não é.
335000	337900	Mas é porque os grandes NPCs são meninas.
338000	338900	É...
339000	340900	Mas, porra, vai ser incrível, vai ser incrível.
341000	343900	Eu fiquei feliz, porque quando você mandou para eu gravar,
344000	345900	e aí você mandou, você falou assim,
346000	347900	Basso, isso tem que ficar perfeito.
348000	349900	E aí eu, caramba, mano, tem que ser o melhor,
350000	350900	o seu melhor trabalho.
351000	353900	Eu falei, caralho, velho, que bom que é só isso,
354000	355900	porque eu gravei uma meia dúzia de vezes,
355900	357900	a Domênica revisou esse áudio antes de eu mandar.
358000	359900	Eu passei para ela, assim, foi para lá,
360000	361900	não, tem que gravar no seu microfone,
362000	364900	pedi para ela setar certinho para o escritório dela para eu gravar,
365000	366900	gravei no microfone dela,
367000	368900	foi para ela revisar, ver se está tudo bem,
369000	370900	se está tudo certo, aí, tipo,
371000	373900	e ela super, assim, não, aqui você falou tem, era tenho,
374000	375900	está errado, entendeu?
376000	377900	Então, tipo, refaz, sabe, estava mó...
378000	379900	Com a régua, assim, na mão, pá!
380000	381900	Tipo, estava, assim, foi...
382000	383900	Eu fiquei feliz que foi poucas falas, sabe?
384000	385800	Se fosse muita, eu...
385800	387800	Talvez eu dava uma vacilada.
387900	389800	Não, tipo, pô, tem...
389900	393800	Algumas amizades com duas meninas em especial foram testadas ali.
393900	398800	Sabe quando tu cola o texto do Telegram e ele corta a metade?
398900	402800	Eu tenho que ir lá de novo, porque num só não cabe tudo?
402900	403800	Rapaz!
403900	404800	Porra!
404900	406800	Tenho certeza que as pessoas amaram, guacho.
406900	407800	Tenho absoluta certeza.
407900	409800	Assim, disseram que sim, vamos ver.
409900	411800	Tenho certeza absoluta, eu caso dinheiro.
411900	413800	Caso dezão aqui que adoraram.
413900	414800	Ok, ok.
414800	417800	Outra coisa, assim, dois pontos ainda sobre esse episódio,
417900	420800	que não faz o menor sentido a gente estar falando dele aqui.
420900	423800	Ah, mas, porra, pessoal, que quando a gente grava é sempre isso, né?
423900	426800	É meia hora de loucura e depois a gente vai fazer os comentários.
426900	427800	Isso.
427900	429800	E eu xingando nós dois no fim de semana editando.
429900	431300	O...
431400	432800	Eu mandei, assim, pro Baço...
432900	433800	Baço!
433900	435800	Deixa eu até pegar a frase exata.
435900	436800	Ah, nossa, cara.
436900	439800	Eu preciso do seu melhor NPC.
439900	441800	Vai ser a minha pietá.
441900	444700	Aí o Baço perguntou, pietá de piedade?
444700	446700	Eu falei, não, Michelangelo, né?
446800	447700	A pietá, né?
447800	448700	A obra, então...
448800	451700	Aí eu mandei só o tipo, desculpa o burro, tá ligado?
451800	453700	Porque, né, não...
453800	455700	Aí eu falei, ai, gente...
455800	458700	Eu estava empolgado, mas é engraçado que normalmente...
458800	463700	Por exemplo, esse episódio que é um top cinco do Baço,
463800	465700	eu, assim, pô, ficou legal, ficou legal.
465800	468700	Mas, poxa, é mais um episódio.
468800	473700	E, às vezes, quando eu acho, tipo, esse episódio que ficou com um nome...
473700	476700	Eu tinha colocado um nome até pros padrinhos e a Agatha me lembrou
476800	481700	que as meninas tinham riscado meu nome e dado outro nome pro episódio.
481800	483700	Era, tipo, o dia...
483800	484700	Como é que era?
484800	486700	Magnólia foi pro mar.
486800	487700	Uma loucura assim.
487800	489700	E daí...
489800	492700	Normalmente, esses episódios que eu tenho muita expectativa,
492800	494700	eles não são aquilo todo.
494800	496700	Assim, no sentido de...
496800	500700	Por exemplo, Théo não é mais baixado que os episódios em volta dele.
500800	502800	Mas é um episódio que eu amo muito, sabe?
502900	503600	Uhum.
503700	504700	Eu não sei explicar.
504800	505700	Eu já, assim...
505800	506700	Eu posso falar pra você?
506800	507700	Eu já discordo, né?
507800	510700	Você falar que esse que a gente gravou foi só mais um episódio...
510800	511700	É...
511800	514700	Eu acho que o senhor está falando bobagens, mas tudo bem.
514800	515700	Ok.
515800	516700	Ok.
516800	517700	Mas, assim...
517800	518700	O povo gostou?
518800	519700	Estou feliz.
519800	520700	Nossa.
520800	522700	Na verdade, vamos ver se esse povo gostou.
522800	524700	Porque a gente tá aqui pra ler nos comentários.
524800	526700	É, vocês percebem que, assim, o povo gostou, né?
526800	527700	Tipo, ele falou assim...
527800	529700	Olha, eu não achei lá aquelas coisas.
529800	531700	Mas se a galera gostou, tá tudo bem.
531800	532800	Quem sou eu, né?
532800	533800	Tá.
533900	536800	Vou dar um spoiler aqui do quão horrível está a minha vida.
536900	537800	Eu não ouvi o episódio ainda.
537900	538800	Olha lá.
538900	539800	Ah, cara.
539900	540800	Pelo amor de Deus.
540900	541800	Eu não tô acreditando nisso.
541900	543800	Eu tô gravando com alguém que não ouviu o episódio?
543900	544800	Chama outra pessoa aí.
544900	545800	Chama...
545900	546800	Coloca a Jumózinha.
546900	547800	Vou gravar eu e a Jumózinha esse...
547900	548800	Esse Guaxaverso.
548900	549800	A Ju revisou.
549900	550800	A Ju revisou e disse...
550900	552800	Olha, tem que mexer nisso aqui...
552900	553800	Fechou.
553900	554800	Eu olhei...
554900	556800	Eu ouvi alguns pontos que ela apontou, né?
556900	557800	E...
557900	560800	Até tinha uma coisinha que eu queria mudar, mas, tipo, falta...
560900	561800	Deixei pra última hora.
561900	562700	Então, foi assim...
562800	563700	Foi assim mesmo.
563800	564700	Mas, assim...
564800	565700	O episódio, sabe?
565800	566700	Sentar e ouvir...
566800	567700	Nossa, cara.
567800	568700	Ainda não ouvi.
568800	569700	Impressionante, cara.
569800	571700	Daqui a pouco vai aparecer aquele pessoal que faz...
571800	573700	Grava podcast de literatura sem ter lido o livro.
573800	574700	Sabe?
